MOVIE ID,WATCH DATE,MINUTES WATCHED
tt0013402,08/07/2017,95
tt0034780,04/05/2017,57
tt0023456,12/07/2016,64
tt0034303,10/09/2017,58
tt0023132,09/15/2016,50
tt0021681,02/21/2018,42
tt0023002,04/27/2019,2
tt0027849,08/22/2015,43
tt0024600,06/09/2015,60
tt0029511,02/14/2019,46
tt0027040,06/08/2019,15
tt0020238,11/13/2018,63
tt0029568,05/05/2018,54
tt0029120,06/03/2019,22
tt0020114,02/07/2017,69
tt0015174,09/13/2018,91
tt0022454,01/22/2019,76
tt0026525,01/05/2015,22
tt0034198,06/25/2016,16
tt0032819,03/28/2015,57
tt0022517,09/08/2017,57
tt0027194,06/30/2017,36
tt0033167,05/19/2017,1
tt0026267,05/27/2020,53
tt0027687,11/22/2016,25
tt0025494,06/25/2016,57
tt0015684,02/04/2016,28
tt0026932,12/21/2019,56
tt0026926,11/28/2015,72
tt0017419,01/12/2016,30
tt0032553,08/03/2016,21
tt0025907,05/13/2017,36
tt0032718,05/12/2019,57
tt0025590,07/02/2018,63
tt0028980,12/10/2018,83
tt0034248,04/15/2020,34
tt0021885,08/21/2019,38
tt0033787,03/06/2020,20
tt0030625,08/05/2017,53
tt0032206,11/07/2015,79
tt0014341,06/21/2018,32
tt0031580,03/07/2017,73
tt0030226,03/26/2016,13
tt0023990,10/24/2017,117
tt0029672,10/16/2016,7
tt0034175,12/03/2019,42
tt0026132,10/22/2018,31
tt0025878,08/19/2019,38
tt0025720,12/11/2018,14
tt0019992,09/08/2016,6
tt0032256,11/11/2017,39
tt0033958,02/02/2015,23
tt0028785,07/30/2017,86
tt0035031,12/15/2016,35
tt0033288,08/25/2020,27
tt0033926,12/15/2018,39
tt0033523,04/07/2015,69
tt0031950,05/26/2019,44
tt0026676,08/15/2017,33
tt0004681,06/08/2015,75
tt0027231,02/09/2020,86
tt0023410,03/08/2016,19
tt0023622,07/01/2017,28
tt0029192,07/30/2020,17
tt0023590,08/15/2019,59
tt0021053,04/08/2015,30
tt0023447,03/01/2018,22
tt0031409,07/22/2016,5
tt0029583,03/09/2016,70
tt0024786,07/27/2015,69
tt0009915,05/25/2016,42
tt0025421,07/17/2016,18
tt0023785,10/05/2015,50
tt0011371,06/07/2019,57
tt0027690,07/08/2019,6
tt0033535,10/13/2018,198
tt0020197,03/17/2019,40
tt0023187,10/04/2015,7
tt0022469,02/21/2020,34
tt0015163,11/15/2018,34
tt0034492,02/08/2017,18
tt0029012,10/16/2015,1
tt0031754,07/12/2020,79
tt0035130,05/01/2020,58
tt0029622,05/23/2018,15
tt0021216,09/12/2015,38
tt0024895,05/12/2020,39
tt0018909,08/17/2020,57
tt0027657,09/10/2017,74
tt0035015,05/19/2020,16
tt0013592,04/01/2015,47
tt0033342,12/27/2015,21
tt0019777,08/11/2019,33
tt0008634,11/03/2017,17
tt0032481,08/22/2017,53
tt0011948,04/10/2020,24
tt0028650,08/29/2016,18
tt0028785,02/08/2020,64
tt0033873,06/10/2019,37
tt0033234,11/09/2018,59
tt0028286,02/28/2018,6
tt0027516,07/18/2015,42
tt0014463,03/09/2018,86
tt0029401,07/21/2017,73
tt0033663,08/25/2015,45
tt0031825,04/14/2017,15
tt0032304,09/27/2016,61
tt0029817,09/05/2019,64
tt0011679,03/29/2017,71
tt0018033,08/11/2018,24
tt0023896,01/07/2016,39
tt0027527,01/23/2019,51
tt0016394,04/28/2020,43
tt0032256,01/12/2020,55
tt0013033,03/08/2019,87
tt0021739,06/26/2015,55
tt0010162,03/19/2020,47
tt0034965,07/23/2015,48
tt0031908,06/15/2015,4
tt0028270,07/09/2017,48
tt0013404,09/09/2019,55
tt0002646,01/03/2016,74
tt0033907,08/30/2017,28
tt0022074,04/30/2019,9
tt0026819,07/23/2019,50
tt0030079,10/12/2018,20
tt0028691,07/31/2017,97
tt0029740,10/22/2016,80
tt0020410,12/15/2018,8
tt0009369,05/01/2020,72
tt0026988,06/12/2017,90
tt0030518,01/03/2018,20
tt0017419,08/10/2020,68
tt0013750,05/17/2020,98
tt0028905,04/20/2015,74
tt0024314,07/18/2015,75
tt0029655,02/01/2016,12
tt0023846,05/02/2018,21
tt0031074,02/23/2017,54
tt0014446,05/31/2015,8
tt0030722,06/24/2019,134
tt0026966,03/21/2019,5
tt0024396,02/18/2019,1
tt0031108,08/16/2017,34
tt0027439,02/28/2020,18
tt0009014,02/13/2019,27
tt0015036,07/30/2015,13
tt0019109,10/30/2019,44
tt0034928,06/13/2020,6
tt0020945,08/03/2017,27
tt0025838,02/15/2018,50
tt0016461,07/04/2016,8
tt0017410,07/22/2018,47
tt0013607,08/23/2015,42
tt0031033,03/22/2015,35
tt0030993,12/22/2017,83
tt0016028,07/31/2015,79
tt0025068,09/30/2018,45
tt0023520,02/12/2019,27
tt0029870,05/28/2018,72
tt0028587,03/07/2016,46
tt0024549,06/28/2019,37
tt0030888,07/19/2016,2
tt0017438,12/26/2015,36
tt0028555,12/25/2018,53
tt0032115,06/08/2019,21
tt0034224,02/01/2018,19
tt0015532,12/04/2015,24
tt0018311,09/10/2019,3
tt0033007,12/20/2018,70
tt0005719,06/23/2020,58
tt0028665,04/24/2015,15
tt0000574,01/10/2018,43
tt0033187,08/05/2016,33
tt0025878,01/22/2019,59
tt0023560,05/30/2017,48
tt0022117,01/22/2020,32
tt0026446,05/20/2018,23
tt0032220,05/24/2018,72
tt0033729,04/16/2018,10
tt0028225,03/30/2018,45
tt0025039,04/03/2018,9
tt0033912,08/28/2019,44
tt0015224,03/28/2019,64
tt0027240,05/28/2015,72
tt0023949,04/22/2020,4
tt0021733,07/05/2019,65
tt0016220,02/17/2020,78
tt0023838,08/28/2015,65
tt0030392,12/06/2015,29
tt0021439,06/26/2018,56
tt0031389,08/23/2019,75
tt0033246,02/20/2018,27
tt0030958,11/23/2018,32
tt0032819,06/02/2018,65
tt0029661,12/17/2019,31
tt0028566,06/05/2020,10
tt0025423,02/07/2018,44
tt0024601,06/18/2020,51
tt0032428,08/11/2019,45
tt0033932,04/22/2018,47
tt0035205,01/13/2016,70
tt0021761,03/09/2015,20
tt0024054,10/20/2017,29
tt0006753,01/27/2020,50
tt0023342,07/24/2016,9
tt0025219,04/04/2019,73
tt0018016,11/28/2015,60
tt0024188,02/14/2017,38
tt0035171,03/27/2020,40
tt0021240,05/29/2018,21
tt0031261,03/14/2019,45
tt0016104,05/11/2018,133
tt0016226,01/11/2016,18
tt0027075,08/09/2020,77
tt0029670,07/25/2015,63
tt0028566,01/10/2016,7
tt0027907,12/31/2018,40
tt0006589,05/08/2018,23
tt0019684,04/09/2018,1
tt0023893,09/22/2015,36
tt0030082,06/15/2018,3
tt0024865,11/06/2016,94
tt0023990,02/28/2019,87
tt0018107,08/12/2018,53
tt0031311,07/30/2018,48
tt0003471,05/27/2019,52
tt0025479,05/16/2015,3
tt0023316,04/02/2015,46
tt0031995,11/29/2018,65
tt0033021,06/17/2018,13
tt0026277,09/03/2018,69
tt0025256,06/30/2018,11
tt0034808,07/06/2017,58
tt0027221,09/20/2019,59
tt0024710,02/18/2018,35
tt0034065,05/25/2018,8
tt0034734,01/09/2019,65
tt0034754,12/15/2019,15
tt0026556,05/06/2019,20
tt0011679,07/02/2017,37
tt0028637,06/22/2016,71
tt0011302,05/09/2019,28
tt0033798,04/22/2020,91
tt0027255,06/07/2016,8
tt0030882,07/30/2019,57
tt0016258,03/10/2019,26
tt0022404,11/05/2019,54
tt0025746,11/17/2019,73
tt0018749,03/31/2016,37
tt0016338,11/11/2016,96
tt0022246,10/13/2017,7
tt0017736,03/21/2017,123
tt0031104,06/07/2019,45
tt0032247,05/11/2016,58
tt0018749,02/21/2018,13
tt0028012,01/24/2019,5
tt0031877,01/03/2019,5
tt0028029,12/26/2019,77
tt0028112,11/13/2017,13
tt0020062,03/24/2017,10
tt0034646,07/01/2016,10
tt0028367,01/22/2020,42
tt0028767,08/23/2019,2
tt0029440,09/11/2017,3
tt0021121,03/18/2020,49
tt0019850,07/04/2020,45
tt0026787,06/04/2019,78
tt0030865,01/28/2016,80
tt0028444,02/20/2017,138
tt0033150,03/23/2020,62
tt0013201,04/03/2016,22
tt0024663,07/24/2019,168
tt0029499,02/22/2020,4
tt0024073,03/22/2020,64
tt0034745,09/20/2016,6
tt0029193,07/31/2015,77
tt0023190,12/11/2019,76
tt0018397,08/08/2015,31
tt0015518,08/02/2018,27
tt0026643,04/20/2018,107
tt0026605,05/18/2016,8
tt0023985,12/30/2016,70
tt0025263,09/10/2018,40
tt0021845,03/28/2017,2
tt0024176,07/16/2017,44
tt0028944,04/04/2020,67
tt0021165,03/05/2019,103
tt0023121,06/21/2020,18
tt0024679,07/17/2019,17
tt0009900,12/12/2019,26
tt0012486,04/18/2019,27
tt0004873,03/01/2019,3
tt0022725,04/20/2019,34
tt0015841,02/19/2015,76
tt0025091,02/04/2017,76
tt0033028,04/18/2018,85
tt0033124,04/26/2017,18
tt0024664,06/02/2020,15
tt0024616,04/14/2019,3
tt0033477,12/31/2016,83
tt0034801,10/02/2016,19
tt0020640,10/15/2018,22
tt0019462,07/02/2018,24
tt0030400,06/07/2020,22
tt0021148,03/07/2015,34
tt0017029,08/26/2020,73
tt0031762,11/11/2016,36
tt0034251,03/04/2020,69
tt0025762,05/05/2016,28
tt0031937,05/30/2019,24
tt0026393,11/25/2018,82
tt0025124,03/17/2020,59
tt0025101,04/01/2020,7
tt0008499,07/27/2018,62
tt0012313,07/08/2015,95
tt0021884,07/23/2016,29
tt0018297,08/30/2019,39
tt0004872,08/02/2017,26
tt0022235,03/06/2016,9
tt0031611,04/13/2016,76
tt0032176,04/29/2017,56
tt0021015,06/18/2020,22
tt0023893,07/04/2019,43
tt0035317,01/14/2015,45
tt0028767,04/19/2019,24
tt0030293,10/31/2016,79
tt0023778,10/18/2016,54
tt0024771,07/14/2020,29
tt0033099,02/07/2017,49
tt0029989,07/09/2015,48
tt0022409,05/01/2018,31
tt0018528,11/13/2015,9
tt0025805,05/28/2016,20
tt0026629,03/07/2020,83
tt0020480,02/23/2017,38
tt0032728,08/06/2015,64
tt0021016,11/17/2016,85
tt0027686,05/13/2019,17
tt0026174,06/24/2017,25
tt0004635,04/14/2016,9
tt0032530,06/04/2016,39
tt0027227,04/08/2015,48
tt0034223,04/14/2017,134
tt0029036,12/23/2015,3
tt0024800,07/01/2018,51
tt0023153,02/21/2020,17
tt0032383,04/09/2020,40
tt0018526,10/29/2019,72
tt0019400,10/07/2017,23
tt0025569,04/21/2015,19
tt0023028,10/08/2016,19
tt0034963,11/02/2017,32
tt0022259,11/12/2019,56
tt0032550,10/26/2016,34
tt0030864,10/22/2019,17
tt0011513,05/08/2018,87
tt0033616,11/23/2019,71
tt0024727,03/12/2019,42
tt0026684,02/24/2020,66
tt0035102,04/30/2016,24
tt0020286,02/18/2016,20
tt0031045,09/06/2015,14
tt0009086,01/17/2016,31
tt0027875,11/18/2017,41
tt0022700,03/23/2017,84
tt0021106,02/01/2018,89
tt0034091,07/24/2017,6
tt0023818,04/15/2018,13
tt0027532,08/15/2018,30
tt0021895,01/25/2020,209
tt0027684,04/02/2018,28
tt0029940,07/16/2018,72
tt0009608,07/16/2015,39
tt0032138,08/02/2020,70
tt0022699,03/31/2017,82
tt0025117,08/24/2020,41
tt0026966,04/03/2019,31
tt0016939,09/05/2016,51
tt0026865,05/04/2017,55
tt0022265,07/02/2016,1
tt0028416,04/24/2017,28
tt0030518,08/29/2019,68
tt0017938,12/25/2019,28
tt0028484,04/09/2015,55
tt0019098,03/29/2015,4
tt0027488,06/06/2017,108
tt0021394,06/25/2018,60
tt0026934,07/12/2015,47
tt0029951,02/04/2020,32
tt0017048,08/31/2018,28
tt0032710,08/18/2020,41
tt0026758,04/03/2020,77
tt0025228,07/16/2015,47
tt0029145,08/20/2015,1
tt0029742,02/07/2015,84
tt0021595,07/31/2020,55
tt0032315,08/25/2016,76
tt0025607,07/20/2019,77
tt0030760,02/25/2016,62
tt0035181,08/19/2016,126
tt0030786,02/03/2019,36
tt0032575,05/06/2020,34
tt0026199,05/19/2019,4
tt0026983,02/26/2019,21
tt0022268,10/10/2017,24
tt0031392,06/16/2017,16
tt0022614,08/24/2016,9
tt0028029,01/13/2019,21
tt0029906,07/24/2016,29
tt0026970,06/28/2016,30
tt0013201,10/28/2019,55
tt0023990,08/28/2017,23
tt0027254,07/02/2020,255
tt0031089,08/15/2016,28
tt0017103,02/23/2015,29
tt0013933,08/02/2020,85
tt0032746,11/11/2018,25
tt0017437,10/11/2019,22
tt0029712,09/07/2015,59
tt0022924,09/11/2019,52
tt0025480,09/24/2019,44
tt0019509,10/03/2019,11
tt0023119,08/21/2018,127
tt0013201,02/11/2015,14
tt0033748,03/03/2019,66
tt0032811,08/01/2019,90
tt0026019,09/18/2015,44
tt0033634,08/10/2016,51
tt0009892,05/27/2019,21
tt0029395,10/02/2018,73
tt0021394,02/04/2015,16
tt0024288,09/07/2018,12
tt0024210,06/19/2016,57
tt0023880,02/26/2017,56
tt0034707,09/29/2017,36
tt0025954,03/10/2020,10
tt0032943,05/16/2020,49
tt0023937,12/14/2016,14
tt0024902,12/17/2015,38
tt0034299,09/14/2016,60
tt0012763,08/24/2015,5
tt0013402,02/23/2017,40
tt0023326,11/19/2019,23
tt0031777,05/14/2018,9
tt0012494,02/21/2017,59
tt0034162,12/26/2017,76
tt0021635,07/23/2017,26
tt0031981,04/19/2016,34
tt0021110,04/16/2018,40
tt0019788,06/03/2019,33
tt0030725,05/08/2016,64
tt0028816,06/03/2020,47
tt0032820,11/19/2016,51
tt0023498,06/27/2020,46
tt0032910,09/13/2016,64
tt0035160,05/05/2018,87
tt0025546,05/30/2016,4
tt0033774,05/14/2016,81
tt0031045,02/01/2018,4
tt0029949,11/15/2016,52
tt0014898,03/14/2017,46
tt0027657,09/04/2020,50
tt0029940,02/08/2019,60
tt0024641,04/01/2020,11
tt0022615,11/19/2017,68
tt0016884,03/10/2016,86
tt0034928,05/08/2016,108
tt0025204,04/18/2020,5
tt0026866,12/11/2017,24
tt0023491,12/23/2017,65
tt0023369,05/24/2020,1
tt0034411,08/10/2016,13
tt0034033,12/27/2015,60
tt0028653,02/26/2020,17
tt0021307,09/17/2019,43
tt0028804,03/12/2020,41
tt0025759,03/31/2016,7
tt0028031,10/03/2017,48
tt0031377,07/16/2018,60
tt0019843,08/31/2017,2
tt0029808,11/27/2017,79
tt0033966,01/25/2016,43
tt0025465,07/01/2020,35
tt0017195,02/09/2015,33
tt0022550,10/24/2019,14
tt0021400,06/01/2018,66
tt0004972,02/02/2016,169
tt0020821,10/24/2019,16
tt0023878,07/26/2019,40
tt0025222,04/23/2019,52
tt0034781,10/14/2018,43
tt0034587,03/26/2016,2
tt0022276,02/28/2020,56
tt0030968,01/11/2015,9
tt0028010,04/30/2015,6
tt0014721,03/25/2016,5
tt0011371,09/14/2017,44
tt0032790,01/11/2020,55
tt0027679,03/30/2017,52
tt0030368,03/01/2015,48
tt0027166,02/07/2015,7
tt0021772,01/05/2016,17
tt0031679,01/30/2018,80
tt0033469,10/06/2015,64
tt0019945,03/12/2015,38
tt0031575,12/01/2019,49
tt0019811,01/29/2016,18
tt0018935,06/20/2015,7
tt0025671,08/18/2015,71
tt0019591,06/11/2015,55
tt0030190,07/19/2018,17
tt0034512,07/22/2017,29
tt0026071,10/18/2018,12
tt0035211,08/21/2020,80
tt0009900,10/17/2016,30
tt0013332,02/24/2016,26
tt0026897,05/15/2020,10
tt0031381,10/09/2019,103
tt0035205,10/13/2017,78
tt0027228,09/05/2018,49
tt0011960,02/15/2018,7
tt0032416,01/20/2019,31
tt0024696,09/19/2018,37
tt0028533,07/28/2016,12
tt0024496,09/16/2019,15
tt0008100,10/23/2019,1
tt0023701,04/27/2020,19
tt0015224,04/22/2020,81
tt0032847,10/20/2018,13
tt0031072,06/27/2018,25
tt0011742,02/03/2019,18
tt0021239,10/27/2018,26
tt0002199,07/30/2018,23
tt0024538,01/15/2016,52
tt0002101,12/07/2015,84
tt0024594,04/03/2017,53
tt0032820,01/24/2020,16
tt0031620,06/21/2019,9
tt0031548,04/30/2017,46
tt0035233,06/16/2016,36
tt0022418,12/04/2015,58
tt0030586,09/19/2018,17
tt0018795,04/24/2017,32
tt0027413,11/20/2017,76
tt0035095,02/17/2017,16
tt0025943,03/30/2020,28
tt0034810,08/26/2018,45
tt0029321,11/22/2018,52
tt0034223,01/16/2015,253
tt0030997,09/13/2019,69
tt0025691,10/20/2017,19
tt0011948,02/14/2020,18
tt0016308,03/23/2017,26
tt0020838,07/22/2018,33
tt0029819,06/18/2017,3
tt0035001,09/22/2018,12
tt0022990,04/20/2019,15
tt0019702,01/04/2019,13
tt0029165,06/24/2019,13
tt0017195,12/09/2015,19
tt0020589,12/31/2015,66
tt0015624,06/21/2020,50
tt0033771,12/08/2015,6
tt0033016,08/04/2017,15
tt0033780,11/19/2015,24
tt0015016,01/24/2020,107
tt0026773,10/09/2017,42
tt0034184,12/17/2019,27
tt0033366,03/08/2015,58
tt0031433,01/14/2017,25
tt0017534,07/09/2018,7
tt0026452,03/25/2019,57
tt0026742,04/17/2019,48
tt0024958,04/14/2017,6
tt0022651,04/14/2020,31
tt0014604,09/28/2017,40
tt0029845,09/12/2019,67
tt0015361,06/03/2018,53
tt0021657,01/20/2015,67
tt0027439,01/17/2020,5
tt0025731,10/30/2018,38
tt0028522,09/18/2017,16
tt0019702,07/27/2019,22
tt0028321,11/16/2018,95
tt0021635,08/02/2018,24
tt0021992,12/27/2019,62
tt0028589,11/04/2018,71
tt0025546,11/25/2016,52
tt0022100,05/12/2019,6
tt0023303,10/14/2015,55
tt0021276,07/30/2018,70
tt0030231,10/27/2019,7
tt0018113,07/28/2018,61
tt0033856,03/26/2016,32
tt0033792,01/26/2015,26
tt0029578,11/27/2016,46
tt0032047,01/07/2019,3
tt0019071,07/25/2017,49
tt0032012,11/25/2018,29
tt0030057,10/14/2015,60
tt0030881,03/31/2018,10
tt0020697,01/10/2015,41
tt0013704,09/23/2019,4
tt0023241,09/02/2018,3
tt0022582,09/02/2020,25
tt0029654,02/20/2019,43
tt0016240,10/15/2019,89
tt0016377,01/22/2020,46
tt0012136,08/05/2015,50
tt0027421,04/15/2017,66
tt0020894,03/14/2019,84
tt0027205,03/17/2017,36
tt0018037,10/25/2015,70
tt0033317,01/18/2018,97
tt0021594,06/04/2017,103
tt0031442,02/26/2020,83
tt0020543,09/21/2015,47
tt0021382,03/09/2015,69
tt0033477,07/16/2017,6
tt0027499,11/24/2018,25
tt0023262,12/12/2018,9
tt0032028,03/08/2016,35
tt0033776,09/01/2019,141
tt0033722,10/12/2016,65
tt0019823,07/06/2018,56
tt0029588,09/04/2018,11
tt0034342,05/05/2015,21
tt0026571,07/22/2019,12
tt0023759,08/08/2019,57
tt0033879,11/13/2017,4
tt0034575,07/25/2015,45
tt0035338,02/23/2015,38
tt0024895,05/24/2016,48
tt0030150,02/08/2016,9
tt0018102,06/02/2017,58
tt0026519,12/21/2016,16
tt0014497,07/06/2018,71
tt0026676,06/04/2018,21
tt0027725,01/06/2016,35
tt0028108,11/16/2017,78
tt0023157,11/04/2019,5
tt0034919,01/29/2019,67
tt0028691,08/02/2020,75
tt0027428,12/02/2015,20
tt0022971,02/11/2018,3
tt0023382,06/25/2016,28
tt0012952,09/02/2015,61
tt0033926,04/28/2018,9
tt0027624,09/04/2016,45
tt0011647,09/11/2018,69
tt0014604,12/31/2017,88
tt0010726,01/11/2017,21
tt0032045,12/16/2015,33
tt0024075,08/21/2019,24
tt0030968,06/19/2017,31
tt0016491,08/17/2020,85
tt0023322,10/27/2016,71
tt0018528,12/23/2016,61
tt0031309,04/12/2016,12
tt0032423,08/28/2020,43
tt0028454,10/15/2017,76
tt0019304,03/08/2019,84
tt0033428,09/07/2017,45
tt0011742,06/16/2016,73
tt0024968,04/09/2015,10
tt0021280,03/04/2018,71
tt0020701,08/10/2016,10
tt0014702,02/29/2016,9
tt0029571,05/04/2019,63
tt0024476,11/08/2016,12
tt0035230,02/24/2019,27
tt0019699,08/20/2019,9
tt0034959,08/18/2020,49
tt0012486,09/01/2017,52
tt0024605,04/20/2020,30
tt0022273,12/18/2015,67
tt0024054,12/29/2018,25
tt0012650,01/08/2015,19
tt0029712,01/13/2017,10
tt0022971,02/01/2016,23
tt0023556,08/09/2015,62
tt0034175,12/07/2017,35
tt0035241,06/25/2016,5
tt0017271,08/05/2018,30
tt0027489,12/05/2016,55
tt0023720,08/13/2019,53
tt0027356,10/16/2019,38
tt0019421,07/13/2019,17
tt0029842,01/02/2017,53
tt0026772,01/13/2016,250
tt0028021,07/17/2020,41
tt0006886,06/07/2015,57
tt0028620,01/22/2015,72
tt0031161,07/17/2017,70
tt0032763,01/11/2016,27
tt0023240,01/17/2017,68
tt0029617,02/06/2019,7
tt0027075,07/21/2016,42
tt0027018,06/30/2018,63
tt0032354,07/10/2017,37
tt0034928,09/06/2015,12
tt0033159,10/07/2016,71
tt0018749,01/02/2015,34
tt0024696,05/26/2020,16
tt0027028,05/25/2018,61
tt0034303,12/20/2018,30
tt0021859,04/19/2015,15
tt0021100,01/21/2015,30
tt0015841,08/11/2015,5
tt0026725,11/30/2015,30
tt0033383,06/05/2016,39
tt0018879,03/22/2015,9
tt0031345,10/25/2019,30
tt0022938,05/21/2016,37
tt0010680,04/09/2015,68
tt0024240,02/23/2015,85
tt0015643,02/17/2020,64
tt0032429,01/02/2019,67
tt0021191,06/06/2017,47
tt0027227,02/19/2017,64
tt0018033,03/04/2018,37
tt0032262,04/28/2019,21
tt0010925,08/02/2015,4
tt0010466,02/04/2016,70
tt0018876,07/06/2018,99
tt0021401,11/05/2017,28
tt0024772,09/25/2016,25
tt0033739,01/12/2016,14
tt0031173,09/25/2019,96
tt0018455,05/05/2019,22
tt0031438,03/09/2018,29
tt0035001,09/29/2015,59
tt0030470,03/09/2016,28
tt0033704,04/13/2015,28
tt0023302,06/10/2015,86
tt0021413,10/16/2019,59
tt0019649,11/26/2015,17
tt0031071,01/08/2015,45
tt0032638,04/29/2018,88
tt0031102,06/07/2017,29
tt0023990,09/18/2017,78
tt0023002,05/21/2019,26
tt0023121,07/24/2015,34
tt0017416,06/07/2015,66
tt0023158,04/19/2016,16
tt0011948,03/19/2019,29
tt0024914,12/10/2015,80
tt0024645,08/26/2017,148
tt0030074,04/28/2016,1
tt0034681,07/26/2020,44
tt0032505,01/06/2020,12
tt0024465,02/06/2016,60
tt0034104,11/25/2016,46
tt0023719,05/23/2018,24
tt0025461,04/18/2019,41
tt0022308,08/25/2016,19
tt0034695,06/26/2018,54
tt0023684,11/09/2016,44
tt0027805,03/18/2020,48
tt0024873,08/08/2016,13
tt0003037,02/10/2019,19
tt0025533,03/04/2018,2
tt0034959,06/21/2017,28
tt0022135,08/11/2016,24
tt0018528,11/08/2015,31
tt0031117,09/07/2017,14
tt0030256,10/01/2018,21
tt0030019,11/28/2019,67
tt0026029,08/05/2016,9
tt0031102,03/06/2017,63
tt0014721,07/11/2019,1
tt0022246,05/07/2017,61
tt0031148,07/19/2020,16
tt0030239,04/28/2015,29
tt0033226,08/01/2018,94
tt0022386,08/17/2019,9
tt0003643,07/10/2018,46
tt0033014,02/17/2015,2
tt0021814,11/16/2019,43
tt0031774,03/30/2019,44
tt0008634,08/03/2019,27
tt0028511,06/14/2017,63
tt0034203,05/10/2020,36
tt0028438,05/06/2020,46
tt0031088,01/04/2017,92
tt0032788,06/27/2017,62
tt0025037,04/26/2017,40
tt0032556,04/07/2017,62
tt0034546,08/22/2016,60
tt0032613,10/06/2016,37
tt0034931,03/30/2016,20
tt0008710,07/22/2017,16
tt0026854,06/07/2019,31
tt0030628,03/01/2016,27
tt0023769,08/24/2015,58
tt0024710,01/06/2019,30
tt0015064,03/17/2019,77
tt0023243,05/17/2016,46
tt0029034,12/02/2017,54
tt0024933,08/13/2019,27
tt0020025,10/13/2016,67
tt0032790,06/06/2016,48
tt0017136,02/08/2017,149
tt0031648,08/20/2020,4
tt0029000,04/07/2019,45
tt0020581,01/14/2016,9
tt0026643,05/24/2017,4
tt0032511,12/18/2017,52
tt0025709,06/01/2018,19
tt0033955,11/30/2019,12
tt0027470,08/12/2019,41
tt0029622,06/29/2016,14
tt0032245,01/18/2016,28
tt0021472,12/22/2019,46
tt0029388,08/24/2019,33
tt0023181,07/09/2017,10
tt0012675,04/20/2015,68
tt0026852,10/22/2018,30
tt0024455,01/24/2017,72
tt0024830,10/24/2015,75
tt0022484,12/04/2015,49
tt0033836,12/29/2015,43
tt0020228,06/21/2020,114
tt0029231,01/10/2016,10
tt0029899,01/11/2020,43
tt0021508,10/28/2018,55
tt0030386,03/28/2016,34
tt0033804,11/21/2016,11
tt0025712,05/16/2017,55
tt0024516,07/29/2020,52
tt0027200,09/29/2017,44
tt0031143,01/14/2018,55
tt0020112,05/21/2016,70
tt0023744,06/22/2019,47
tt0030341,02/18/2015,40
tt0034998,10/12/2017,83
tt0027438,12/28/2017,51
tt0028004,07/27/2020,40
tt0034815,08/26/2015,34
tt0023523,05/24/2015,48
tt0026249,12/18/2019,85
tt0015324,01/23/2018,43
tt0011267,06/06/2017,43
tt0034638,06/15/2020,42
tt0020425,11/04/2018,50
tt0020926,09/29/2019,48
tt0025384,07/19/2020,23
tt0020929,05/29/2016,64
tt0031946,04/06/2020,37
tt0016240,02/12/2018,83
tt0021268,02/18/2018,5
tt0030337,09/06/2018,100
tt0033728,09/29/2018,22
tt0024991,10/22/2019,1
tt0015022,04/18/2017,142
tt0035171,04/09/2018,30
tt0019800,03/25/2020,14
tt0028891,07/25/2015,38
tt0031983,05/01/2015,48
tt0025323,01/03/2015,20
tt0026752,04/16/2017,19
tt0030418,10/28/2018,72
tt0033254,09/10/2017,67
tt0034110,07/29/2018,79
tt0022273,06/28/2019,28
tt0030092,02/25/2016,60
tt0028334,06/11/2017,15
tt0026117,05/25/2015,8
tt0022437,11/23/2018,86
tt0020686,03/23/2020,64
tt0017028,10/31/2017,38
tt0020488,05/17/2016,19
tt0020966,05/06/2016,40
tt0029361,01/25/2020,32
tt0021580,12/30/2015,12
tt0025034,08/31/2016,25
tt0020253,10/06/2016,31
tt0030192,03/06/2015,35
tt0024830,08/31/2016,71
tt0030059,07/22/2018,257
tt0021345,02/22/2017,39
tt0035044,05/22/2017,17
tt0028558,06/30/2019,53
tt0033821,04/26/2020,68
tt0034701,11/20/2019,86
tt0032043,06/18/2016,69
tt0033173,06/26/2016,8
tt0030010,07/23/2018,34
tt0026137,06/28/2017,45
tt0020499,02/08/2020,55
tt0024219,08/04/2019,6
tt0030925,09/19/2017,40
tt0020080,04/11/2016,29
tt0017662,08/27/2017,30
tt0032553,07/14/2015,95
tt0019630,11/27/2015,77
tt0034253,07/11/2015,62
tt0027824,06/23/2017,2
tt0013592,10/10/2015,51
tt0033836,04/12/2020,4
tt0034754,02/03/2020,25
tt0021156,05/16/2018,65
tt0022879,10/24/2019,3
tt0025499,12/05/2016,53
tt0033020,07/18/2018,37
tt0003165,12/22/2017,75
tt0031389,07/23/2018,16
tt0032198,09/15/2015,34
tt0033119,08/30/2015,25
tt0024170,05/20/2020,56
tt0029277,04/13/2020,36
tt0021273,05/20/2017,67
tt0031611,07/10/2016,25
tt0025256,01/11/2019,42
tt0029734,09/18/2015,76
tt0015758,04/20/2018,48
tt0022626,12/09/2017,7
tt0024127,06/01/2017,8
tt0022185,04/05/2020,57
tt0027800,02/12/2018,42
tt0033191,11/19/2015,6
tt0034337,08/27/2016,71
tt0005951,11/15/2016,48
tt0026684,09/24/2017,57
tt0025250,10/23/2018,46
tt0030535,05/07/2016,37
tt0031383,07/01/2019,44
tt0026811,10/15/2015,46
tt0022792,05/09/2019,80
tt0013704,02/10/2018,51
