MOVIE ID,WATCH DATE,MINUTES WATCHED
tt0013597,03/24/2020,47
tt0016560,12/30/2017,24
tt0005060,11/23/2018,52
tt0020286,08/05/2020,31
tt0013571,06/28/2015,4
tt0020228,07/08/2016,37
tt0009150,09/12/2015,75
tt0018839,02/26/2019,69
tt0020144,03/14/2016,73
tt0021534,01/06/2019,58
tt0014524,09/08/2017,54
tt0020966,05/07/2018,80
tt0020821,03/01/2015,64
tt0021534,11/23/2017,79
tt0018910,10/24/2019,25
tt0020358,07/12/2017,44
tt0019644,04/22/2016,14
tt0021725,10/30/2018,65
tt0015119,05/18/2019,21
tt0021079,10/18/2015,16
tt0021594,03/22/2020,26
tt0011358,06/25/2018,6
tt0021785,10/23/2016,26
tt0009701,09/07/2019,259
tt0019655,12/29/2015,87
tt0012281,04/30/2015,44
tt0021121,01/09/2018,5
tt0020670,02/13/2018,52
tt0017843,12/27/2019,78
tt0004825,06/27/2017,40
tt0019630,04/22/2017,6
tt0015022,06/16/2015,2
tt0021322,04/02/2020,76
tt0019074,04/06/2017,5
tt0018235,04/03/2016,56
tt0019130,01/16/2016,59
tt0012651,09/23/2016,18
tt0021191,08/23/2017,45
tt0020293,06/03/2016,12
tt0011716,02/04/2019,56
tt0019489,11/24/2018,80
tt0020693,09/27/2015,86
tt0016762,11/20/2015,37
tt0002646,10/10/2017,43
tt0021079,08/04/2020,72
tt0020980,03/03/2017,48
tt0000574,02/19/2016,11
tt0018054,11/15/2017,132
tt0020702,06/19/2018,33
tt0004873,01/04/2017,14
tt0018413,08/01/2017,69
tt0021649,12/22/2018,27
tt0015289,12/15/2016,75
tt0020661,08/30/2018,4
tt0020388,01/24/2018,13
tt0021814,03/07/2019,41
tt0010418,01/21/2020,80
tt0019067,06/28/2019,32
tt0013674,09/27/2018,56
tt0021394,02/19/2015,41
tt0017449,01/26/2019,11
tt0021165,01/12/2016,4
tt0019886,08/20/2020,35
tt0018351,10/07/2017,42
tt0013442,02/02/2016,14
tt0019889,10/21/2019,32
tt0020305,10/26/2015,5
tt0013386,07/19/2016,97
tt0012249,03/27/2020,110
tt0019976,04/06/2017,43
tt0015167,04/19/2020,81
tt0018328,01/05/2020,86
tt0016220,11/08/2016,79
tt0005529,02/03/2018,98
tt0020924,08/25/2019,34
tt0015532,07/14/2018,74
tt0020543,04/14/2016,51
tt0018523,05/28/2019,58
tt0018990,01/05/2019,48
tt0015202,05/17/2017,84
tt0020230,08/07/2020,40
tt0016939,12/04/2018,21
tt0018579,11/03/2018,16
tt0018138,08/06/2015,6
tt0017739,04/15/2020,29
tt0020320,02/15/2020,28
tt0017938,09/08/2019,23
tt0017621,10/10/2018,26
tt0012494,09/25/2016,43
tt0021780,09/17/2018,25
tt0020670,03/19/2017,13
tt0018138,11/17/2018,62
tt0010247,01/01/2015,58
tt0011779,02/04/2020,73
tt0011679,08/24/2019,68
