ID,TITLE,YEAR,RUNTIME (MINUTES),GENRES
tt0067119,Fright,1971,87,
tt0067121,Frustration,1971,90,
tt0067123,Gamera tai Shinkai kaijA Jigura,1971,87,
tt0067124,The Gang That Couldnt Shoot Straight,1971,96,
tt0067128,Get Carter,1971,112,
tt0067133,Ginger,1971,90,
tt0067134,Giornata nera per lariete,1971,92,
tt0067135,Il giorno del giudizio,1971,99,
tt0067140,GiA la testa,1971,157,
tt0067141,Glen and Randa,1971,93,
tt0067142,Gli fumavano le Colt lo chiamavano Camposanto,1971,94,
tt0067144,The GoBetween,1971,116,
tt0067145,The Godson,1971,92,
tt0067146,Going Home,1971,97,
tt0067148,Gojira tai Hedora,1971,85,
tt0067155,Goya  oder Der arge Weg der Erkenntnis,1971,136,
tt0067162,The Grissom Gang,1971,128,
tt0067164,Guddi,1971,121,
tt0067168,A Gunfight,1971,89,
tt0067169,Guru the Mad Monk,1970,62,
tt0067175,The Hand of Pleasure,1971,62,
tt0067176,Hands of the Ripper,1971,85,
tt0067178,Hanno cambiato faccia,1971,90,
tt0067180,Happy Birthday Wanda June,1971,105,
tt0067183,HarA Rama HarA Krishna,1971,149,
tt0067185,Harold and Maude,1971,91,
tt0067191,Hay que educar a papA,1971,88,
tt0067192,The Headless Eyes,1971,78,
tt0067204,The Hired Hand,1971,90,
tt0067206,The Hitchhikers,1972,92,
tt0067211,Homesdale,1971,50,
tt0067212,Homo Eroticus,1971,112,
tt0067216,The Horsemen,1971,109,
tt0067217,The Hospital,1971,103,
tt0067219,How to Frame a Figg,1971,103,
tt0067224,The Hunting Party,1971,111,
tt0067227,HAndler der vier Jahreszeiten,1972,88,
tt0067229,I Drink Your Blood,1970,83,
tt0067231,IXE,1972,115,
tt0067236,Liguana dalla lingua di fuoco,1971,92,
tt0067237,Il Atait une fois un flic,1972,95,
tt0067242,In nome del popolo italiano,1971,103,
tt0067243,Assault,1971,91,
tt0067245,The Incredible Headed Transplant,1971,88,
tt0067248,Revenge,1971,89,
tt0067249,Inochi bA ni furA,1971,121,
tt0067252,Interview,1971,101,
tt0067256,Listruttoria A chiusa dimentichi,1971,106,
tt0067258,J W Coop,1971,112,
tt0067260,Jack el destripador de Londres,1972,87,
tt0067266,Jennifer on My Mind,1971,90,
tt0067274,Jo,1971,85,
tt0067276,Joe Hill,1971,118,
tt0067277,Johnny Got His Gun,1971,111,
tt0067280,Journey Back to Oz,1972,88,
tt0067282,JungfrauenReport,1972,82,
tt0067283,Justine de Sade,1972,100,
tt0067285,Kahdeksas veljes,1971,81,
tt0067292,Der KapitAn,1971,93,
tt0067296,Kazoku,1970,106,
tt0067297,Catch Me a Spy,1971,94,
tt0067299,Khod beloy korolevy,1972,95,
tt0067302,Kidnapped,1971,107,
tt0067303,AViva la muerte tua,1971,103,
tt0067305,Kinderarzt Dr FrAhlich,1972,92,
tt0067306,King Lear,1971,137,
tt0067309,Klute,1971,114,
tt0067313,Korona Rossiyskoy Imperii ili Snova Neulovimye,1971,134,
tt0067314,Kotch,1971,113,
tt0067315,Krasnaya palatka,1969,158,
tt0067318,Ein KAfer geht aufs Ganze,1971,92,
tt0067321,La figlia di Frankenstein,1971,93,
tt0067322,Zhong kui niang zi,1971,105,
tt0067323,Laisse aller cest une valse,1971,100,
tt0067327,The Last Movie,1971,108,
tt0067328,The Last Picture Show,1971,118,
tt0067329,The Last Run,1971,95,
tt0067333,Lawman,1971,99,
tt0067334,Le Mans,1971,106,
tt0067341,Lets Scare Jessica to Death,1971,89,
tt0067345,The Light at the Edge of the World,1971,120,
tt0067350,Little Murders,1971,108,
tt0067354,Lo chiamavano King,1971,90,
tt0067355,Lo chiamavano TrinitA,1970,113,
tt0067357,The Raging Moon,1971,112,
tt0067359,The Love Machine,1971,108,
tt0067361,Una lucertola con la pelle di donna,1971,104,
tt0067367,Lust for a Vampire,1971,95,
tt0067372,The Tragedy of Macbeth,1971,140,
tt0067375,Madame Sin,1972,75,
tt0067377,Made for Each Other,1971,100,
tt0067381,The Magnificent Seven Deadly Sins,1971,107,
tt0067382,La maison sous les arbres,1971,96,
tt0067384,La corta notte delle bambole di vetro,1971,97,
tt0067385,Les malheurs dAlfred,1972,98,
tt0067386,Malpertuis,1971,125,
tt0067388,Man in the Wilderness,1971,104,
tt0067390,Man of Violence,1970,89,
tt0067395,Il venditore di morte,1971,91,
tt0067396,La mansiAn de la niebla,1972,83,
tt0067397,Les mariAs de lan deux,1971,98,
tt0067398,The Marriage of a Young Stockbroker,1971,95,
tt0067400,Le martien de NoAl,1971,65,
tt0067402,Mary Queen of Scots,1971,128,
tt0067405,Maskarada,1971,86,
tt0067409,Max et les ferrailleurs,1971,112,
tt0067411,McCabe  Mrs Miller,1971,120,
tt0067418,Melody,1971,103,
tt0067419,The Mephisto Waltz,1971,115,
tt0067421,Mere Apne,1971,164,
tt0067422,Il merlo maschio,1971,110,
tt0067425,Mi querida seAorita,1972,80,
tt0067429,Milano calibro,1972,100,
tt0067432,Min sAsters bArn nAr de er vArst,1971,105,
tt0067433,Minnie and Moskowitz,1971,114,
tt0067434,Mio caro assassino,1972,96,
tt0067436,Mira,1971,95,
tt0067437,La moglie del prete,1970,103,
tt0067439,Mon oncle Antoine,1971,104,
tt0067443,Morgen fAllt die Schule aus  Die LAmmel von der ersten Bank VI Teil,1971,90,
tt0067445,Morte a Venezia,1971,130,
tt0067446,La morte cammina con i tacchi alti,1971,108,
tt0067451,Mrs PollifaxSpy,1971,110,
tt0067453,Der TodesrAcher von Soho,1972,81,
tt0067454,Multiple Maniacs,1970,91,
tt0067457,Murders in the Rue Morgue,1971,87,
tt0067458,Murphys War,1971,107,
tt0067463,Les mAles,1971,113,
tt0067464,DAvka na kosteti,1972,76,
tt0067467,MAg kAr a nAp,1972,87,
tt0067469,N a pris les dAs,1971,79,
tt0067480,Necrophagus,1971,86,
tt0067481,Nel nome del padre,1971,115,
tt0067482,A New Leaf,1971,102,
tt0067483,Nicholas and Alexandra,1971,183,
tt0067484,Nie lubie poniedzialku,1971,98,
tt0067486,The Night Digger,1971,97,
tt0067487,La notte che Evelyn uscA dalla tomba,1971,103,
tt0067488,The Night God Screamed,1971,85,
tt0067489,DiabAlica malicia,1972,89,
tt0067491,Night of Dark Shadows,1971,95,
tt0067500,La noche del terror ciego,1972,101,
tt0067503,Noroi no yakata Chi o suu me,1971,82,
tt0067508,NAgon att Alska,1968,97,
tt0067511,Gli occhi freddi della paura,1971,95,
tt0067513,Locchio nel labirinto,1972,95,
tt0067515,Octaman,1971,79,
tt0067517,Ofitsery,1971,96,
tt0067520,El ojo del huracAn,1971,100,
tt0067523,Gekido no showashi Okinawa kessen,1971,149,
tt0067524,Olsenbanden i Jylland,1971,101,
tt0067525,The Omega Man,1971,98,
tt0067528,On the Buses,1971,88,
tt0067530,One Day in the Life of Ivan Denisovich,1970,104,
tt0067531,One More Train to Rob,1971,108,
tt0067535,The Organization,1971,106,
tt0067541,Wake in Fright,1971,109,
tt0067544,La pacifista  Smetti di piovere,1970,85,
tt0067546,Pakeezah,1972,147,
tt0067549,The Panic in Needle Park,1971,110,
tt0067555,Parwana,1971,93,
tt0067559,The Peace Killers,1971,88,
tt0067565,Per grazia ricevuta,1971,122,
tt0067568,Percy,1971,103,
tt0067570,The Tales of Beatrix Potter,1971,90,
tt0067572,PetrolejovA lampy,1971,101,
tt0067580,Pink Narcissus,1971,65,
tt0067585,Plasticni Isus,1971,73,
tt0067588,Play Misty for Me,1971,102,
tt0067589,Plaza Suite,1971,114,
tt0067591,Please Sir,1971,100,
tt0067592,La plus longue nuit du diable,1971,95,
tt0067594,Point of Terror,1971,88,
tt0067601,The Possession of Joel Delaney,1972,105,
tt0067602,Un posto ideale per uccidere,1971,90,
tt0067604,La poudre descampette,1971,116,
tt0067606,Preacherman,1971,87,
tt0067610,Pretty Maids All in a Row,1971,91,
tt0067616,Princ Bajaja,1971,73,
tt0067618,Private Duty Nurses,1971,80,
tt0067620,Private Road,1971,89,
tt0067622,The Projectionist,1970,88,
tt0067625,Proverka na dorogakh,1986,96,
tt0067630,Psychomania,1973,85,
tt0067631,Salvare la faccia,1969,88,
tt0067632,Un aller simple,1971,120,
tt0067633,Punishment Park,1971,91,
tt0067634,The Pursuit of Happiness,1971,93,
tt0067637,Les pAtroleuses,1971,94,
tt0067638,Quando gli uomini armarono la clava e con le donne fecero dindon,1971,95,
tt0067639,Quando le donne persero la coda,1972,102,
tt0067641,Quatre nuits dun rAveur,1971,87,
tt0067643,Quel maledetto giorno dinverno Django e Sartana allultimo sangue,1970,90,
tt0067645,Quest for Love,1971,87,
tt0067647,I racconti di Canterbury,1972,111,
tt0067649,Ragbar,1972,128,
tt0067650,Raid on Rommel,1971,99,
tt0067652,RaphaAl ou le dAbauchA,1971,100,
tt0067656,Ecologia del delitto,1971,84,
tt0067658,Von Richthofen and Brown,1971,97,
tt0067659,Red Sky at Morning,1971,112,
tt0067667,Rendezvous A Bray,1971,90,
tt0067668,Reshma Aur Shera,1971,158,
tt0067669,The Resurrection of Zachary Wheeler,1971,100,
tt0067671,The Return of Count Yorga,1971,97,
tt0067672,A tornato Sabata hai chiuso unaltra volta,1971,100,
tt0067681,Road to Salina,1970,96,
tt0067682,Robinson und seine wilden Sklavinnen,1972,80,
tt0067685,Roma bene,1971,100,
tt0067686,Romansa konjokradice,1971,101,
tt0067690,Les lAvres rouges,1971,87,
tt0067696,Sette orchidee macchiate di rosso,1972,92,
tt0067698,Sacco e Vanzetti,1971,125,
tt0067699,A Safe Place,1971,94,
tt0067701,La salamandre,1971,124,
tt0067704,Samad va ghalicheyeh hazrat soleyman,1971,109,
tt0067705,The Sandpit Generals,1971,102,
tt0067707,Santo vs la hija de Frankestein,1972,97,
tt0067708,Santo y Blue Demon vs DrAcula y el Hombre Lobo,1973,90,
tt0067710,Le saut de lange,1971,95,
tt0067711,Say Hello to Yesterday,1971,96,
tt0067713,Scars of Dracula,1970,95,
tt0067714,The Scavengers,1969,94,
tt0067716,Schlock,1973,80,
tt0067717,SchulmAdchenReport  Teil  Was Eltern den Schlaf raubt,1971,91,
tt0067719,Scipione detto anche lafricano,1971,114,
tt0067725,Secrets,1971,92,
tt0067727,See No Evil,1971,89,
tt0067729,Seemabaddha,1971,110,
tt0067732,La semana del asesino,1972,94,
tt0067736,The Seven Minutes,1971,115,
tt0067738,A Severed Head,1971,98,
tt0067739,Die SexAbenteuer der drei Musketiere,1971,76,
tt0067741,Shaft,1971,100,
tt0067742,Sharmeelee,1971,164,
tt0067749,Shinbone Alley,1970,85,
tt0067750,Shoot Out,1971,95,
tt0067753,Siegfried und das sagenhafte Liebesleben der Nibelungen,1971,92,
tt0067755,Chinmoku,1971,129,
tt0067756,Silent Running,1972,89,
tt0067757,Simon King of the Witches,1971,99,
tt0067763,Skin Game,1971,102,
tt0067769,Anda muchacho spara,1971,103,
tt0067770,Soleil rouge,1971,112,
tt0067771,Some of My Best Friends Are,1971,110,
tt0067773,Quelquun derriAre la porte,1971,97,
tt0067774,Sometimes a Great Notion,1971,114,
tt0067778,Le souffle au coeur,1971,118,
tt0067787,Star Spangled Girl,1971,93,
tt0067789,Starikirazboyniki,1972,92,
tt0067791,The Statue,1971,84,
tt0067793,The Stepmother,1972,94,
tt0067794,Die Stewardessen,1971,79,
tt0067795,Stork,1971,85,
tt0067799,Lo strangolatore di Vienna,1971,83,
tt0067800,Straw Dogs,1971,113,
tt0067801,Such Good Friends,1971,101,
tt0067803,Summer of,1971,104,
tt0067804,Summertree,1971,88,
tt0067805,Sunday Bloody Sunday,1971,110,
tt0067809,Support Your Local Gunfighter,1971,91,
tt0067810,Sweet Sweetbacks Baadasssss Song,1971,97,
tt0067814,Szerelem,1971,88,
tt0067815,SzindbAd,1971,90,
tt0067817,TR Baskin,1971,90,
tt0067820,Taking Off,1971,93,
tt0067822,The Ballad of Tam Lin,1970,106,
tt0067823,TandlAge pA sengekanten,1971,97,
tt0067824,Tang shan da xiong,1971,100,
tt0067825,Tante Trude aus Buxtehude,1971,87,
tt0067836,El techo de cristal,1971,92,
tt0067839,The Telephone Book,1971,80,
tt0067840,Tere Mere Sapne,1971,175,
tt0067843,Terror at Orgy Castle,1972,63,
tt0067846,Der Teufel kam aus Akasava,1971,84,
tt0067848,They Might Be Giants,1971,98,
tt0067850,This Stuffll Kill Ya,1971,99,
tt0067853,Ti ekanes ston polemo Thanasi,1971,85,
tt0067861,Der Tod der Maria Malibran,1972,104,
tt0067862,Together,1971,72,
tt0067866,El Topo,1970,125,
tt0067867,The Tormentors,1971,78,
tt0067868,Die Tote aus der Themse,1971,89,
tt0067869,Toughi,1970,100,
tt0067870,A Town Called Bastard,1971,95,
tt0067871,The Toy Box,1971,89,
tt0067876,Trastevere,1971,98,
tt0067881,The Trojan Women,1971,105,
tt0067884,Trotta,1971,95,
tt0067885,Trzecia czesc nocy,1971,105,
tt0067893,TwoLane Blacktop,1971,102,
tt0067894,Ty i ya,1971,97,
tt0067895,U gori raste zelen bor,1971,94,
tt0067896,Ludienza,1972,112,
tt0067897,Umutsuzlar,1971,87,
tt0067900,Un flic,1972,98,
tt0067903,Une aventure de Billy le Kid,1971,100,
tt0067907,Unman Wittering and Zigo,1971,102,
tt0067909,Unser Willi ist der Beste,1971,86,
tt0067912,Un uomo chiamato Apocalisse Joe,1970,90,
tt0067913,Luomo dagli occhi di ghiaccio,1971,95,
tt0067914,Un uomo dalla pelle dura,1972,83,
tt0067916,Up Pompeii,1971,90,
tt0067917,Up the Chastity Belt,1972,94,
tt0067919,Utvandrarna,1971,191,
tt0067920,Uzicka Republika,1974,170,
tt0067921,Valdez Is Coming,1971,90,
tt0067924,Vampire Circus,1972,87,
tt0067927,Vanishing Point,1971,99,
tt0067929,The Velvet Vampire,1971,80,
tt0067931,La vendetta A un piatto che si serve freddo,1971,97,
tt0067932,Venga a prendere il caffA da noi,1970,98,
tt0067934,Venom,1971,91,
tt0067935,Vente a Alemania Pepe,1971,95,
tt0067941,Il vero e il falso,1972,99,
tt0067943,La veuve Couderc,1971,92,
tt0067948,La vie amoureuse de lhomme invisible,1970,82,
tt0067949,La vieille fille,1972,85,
tt0067950,Requiem pour un vampire,1971,95,
tt0067952,Villain,1971,98,
tt0067956,La vittima designata,1971,105,
tt0067958,WR  Misterije organizma,1971,84,
tt0067959,Walkabout,1971,100,
tt0067961,Wanda,1970,102,
tt0067962,Warnung vor einer heiligen Nutte,1971,103,
tt0067963,Wat zien ik,1971,90,
tt0067970,Wenn mein SchAtzchen auf die Pauke haut,1971,86,
tt0067971,Wer zuletzt lacht lacht am besten,1971,85,
tt0067972,Werewolves on Wheels,1971,85,
tt0067975,Whats the Matter with Helen,1971,101,
tt0067976,When Eight Bells Toll,1971,94,
tt0067979,Whity,1971,95,
tt0067980,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me,1971,108,
tt0067983,Whoever Slew Auntie Roo,1971,91,
tt0067985,The Wild Country,1970,100,
tt0067988,Wild Riders,1971,91,
tt0067989,Wild Rovers,1971,136,
tt0067991,Willard,1971,95,
tt0067992,Willy Wonka  the Chocolate Factory,1971,100,
tt0067995,Women in Cages,1971,81,
tt0067997,Wu ming ying xiong,1971,103,
tt0067999,X  Flug zur HAlle,1971,86,
tt0068000,Diao shou guai zhao,1973,80,
tt0068003,Ying wang,1971,80,
tt0068004,Ying zi shen bian,1971,78,
tt0068005,Youll Like My Mother,1972,92,
tt0068007,The Young Graduates,1971,100,
tt0068011,Zachariah,1971,93,
tt0068014,Zeppelin,1971,100,
tt0068015,Zhan shen tan,1973,100,
tt0068021,Zycie rodzinne,1971,88,
tt0068022,Something Big,1971,108,
tt0068024,AMAtalo,1970,89,
tt0068025,Appelkriget,1971,103,
tt0068026,Aa narrive quaux autres,1971,90,
tt0068152,obsirnsadsdg,1971,121,
tt0068154,Continuavano a chiamarlo TrinitA,1971,117,
tt0068156,xdkxxdqzcfal,1972,141,
tt0068161,A zori zdes tikhie,1972,188,
tt0068164,The Abductors,1972,90,
tt0068168,Across th Street,1972,102,
tt0068171,Adolf Hitler My Part in His Downfall,1973,102,
tt0068172,The Adult Version of Jekyll  Hide,1972,92,
tt0068173,The Adventures of Barry McKenzie,1972,114,
tt0068176,Laffaire Dominici,1973,105,
tt0068181,Agit,1972,82,
tt0068182,Aguirre der Zorn Gottes,1972,95,
tt0068183,Ricco,1973,83,
tt0068186,Al tropico del cancro,1972,90,
tt0068187,Alabamas Ghost,1973,96,
tt0068188,The Alf Garnett Saga,1972,90,
tt0068189,Alfredo Alfredo,1972,107,
tt0068190,Alices Adventures in Wonderland,1972,101,
tt0068193,Nonostante le apparenze e purchA la nazione non lo sappia allonorevole piacciono le donne,1972,109,
tt0068199,Lamante del demonio,1972,80,
tt0068200,The Amazing Mr Blunden,1972,99,
tt0068203,Amico stammi lontano almeno un palmo,1972,109,
tt0068204,The Amorous Milkman,1975,86,
tt0068205,Lamour laprAsmidi,1972,97,
tt0068206,Alla ricerca del piacere,1972,98,
tt0068207,Ana y los lobos,1973,100,
tt0068211,Angels Wild Women,1972,85,
tt0068213,Ani Ohev Otach Rosa,1972,72,
tt0068225,Alasfour,1972,105,
tt0068226,The Assassination of Trotsky,1972,103,
tt0068227,Lassassino A al telefono,1972,103,
tt0068230,Asylum,1972,88,
tt0068231,Asylum of Satan,1972,80,
tt0068232,El ataque de los muertos sin ojos,1973,91,
tt0068233,Lattentat,1972,120,
tt0068235,Au Pair Girls,1972,86,
tt0068236,Au rendezvous de la mort joyeuse,1973,90,
tt0068240,Avanti,1972,144,
tt0068245,Bad Company,1972,93,
tt0068246,El hombre de RAo Malo,1971,92,
tt0068252,Baluch,1972,102,
tt0068257,Bawarchi,1972,130,
tt0068261,La bella Antonia prima Monica e poi Dimonia,1972,82,
tt0068264,Ben,1972,94,
tt0068266,The Best Pair of Legs in the Business,1973,88,
tt0068267,Betragen ungenAgend,1972,95,
tt0068268,Die BettHostessen,1973,79,
tt0068271,Beware The Blob,1972,91,
tt0068272,Un bianco vestito per MarialA,1972,92,
tt0068273,The Big Bird Cage,1972,88,
tt0068276,The Biscuit Eater,1972,90,
tt0068277,Bita,1972,98,
tt0068278,Die bitteren TrAnen der Petra von Kant,1972,124,
tt0068280,Black Girl,1972,97,
tt0068281,Black Gunn,1972,96,
tt0068282,Black Mama White Mama,1973,87,
tt0068284,Blacula,1972,93,
tt0068285,Bless This House,1972,87,
tt0068286,Bless the Beasts  Children,1971,109,
tt0068288,Blood Orgy of the SheDevils,1973,73,
tt0068289,Blood Sabbath,1972,86,
tt0068290,Blood from the Mummys Tomb,1971,94,
tt0068291,Blood of Ghastly Horror,1967,85,
tt0068292,Il diavolo a sette facce,1971,90,
tt0068294,Bluebeard,1972,125,
tt0068295,Blutiger Freitag,1972,94,
tt0068296,Die liebestollen ApothekerstAchter,1972,90,
tt0068297,Blutjunge VerfAhrerinnen,1972,74,
tt0068298,Blutjunge VerfAhrerinnen  Teil,1972,82,
tt0068305,Bombay to Goa,1972,132,
tt0068306,Bone,1972,95,
tt0068307,Born to Boogie,1972,67,
tt0068309,Boxcar Bertha,1972,88,
tt0068310,Ma Yong Zhen,1972,94,
tt0068311,The Boy Who Turned Yellow,1972,55,
tt0068313,Brain of Blood,1971,87,
tt0068317,Brother John,1971,95,
tt0068321,Brzezina,1970,99,
tt0068323,Buck and the Preacher,1972,102,
tt0068324,Bummer,1973,90,
tt0068326,Butterflies Are Free,1972,109,
tt0068327,Cabaret,1972,124,
tt0068331,Camorra,1972,105,
tt0068332,Cancel My Reservation,1972,99,
tt0068333,CAncer,1972,86,
tt0068334,The Candidate,1972,110,
tt0068337,The Carey Treatment,1972,101,
tt0068339,Carry on Matron,1972,87,
tt0068341,The Valachi Papers,1972,110,
tt0068343,La casa de las muertas vivientes,1972,82,
tt0068346,Il caso Mattei,1972,116,
tt0068347,Le casse,1971,120,
tt0068348,El castillo de la pureza,1973,110,
tt0068352,Ceremonia sangrienta,1973,102,
tt0068356,Chandler,1971,85,
tt0068358,CharleyOneEye,1973,96,
tt0068360,Les Charlots font lEspagne,1972,95,
tt0068361,Le charme discret de la bourgeoisie,1972,102,
tt0068364,The Cheerleaders,1973,84,
tt0068367,Chi lha vista morire,1972,90,
tt0068369,Childs Play,1972,100,
tt0068370,Children Shouldnt Play with Dead Things,1972,87,
tt0068371,ChikyA kogeki meirei Gojira tai Gaigan,1972,89,
tt0068372,Chou lian huan,1972,92,
tt0068379,Ciao Manhattan,1972,84,
tt0068380,La cicatrice intArieure,1972,60,
tt0068383,Ciprian Porumbescu,1973,150,
tt0068384,Cisco Pike,1972,95,
tt0068388,Coartada en disco rojo,1972,88,
tt0068394,Il coltello di ghiaccio,1972,91,
tt0068403,Come Back Charleston Blue,1972,100,
tt0068408,Conquest of the Planet of the Apes,1972,88,
tt0068409,Cool Breeze,1972,101,
tt0068413,Corky,1972,88,
tt0068414,The Corpse Grinders,1971,72,
tt0068415,La morte negli occhi del gatto,1973,95,
tt0068416,Cosa avete fatto a Solange,1972,107,
tt0068420,La course du liAvre A travers les champs,1972,122,
tt0068421,The Cowboys,1972,134,
tt0068424,The Creeping Flesh,1973,92,
tt0068425,The Cremators,1973,75,
tt0068428,The Cross and the Switchblade,1970,106,
tt0068431,Cu mAinile curate,1972,95,
tt0068435,The Culpepper Cattle Co,1972,92,
tt0068438,Curse of the Headless Horseman,1972,75,
tt0068440,Cycle Psycho,1973,82,
tt0068441,CAsar et Rosalie,1972,111,
tt0068442,Da hai dao,1973,92,
tt0068443,Dagmars Heta Trosor,1971,91,
tt0068444,La dama rossa uccide sette volte,1972,99,
tt0068448,Daughters of Satan,1972,90,
tt0068450,A Day in the Death of Joe Egg,1972,106,
tt0068452,Deadhead Miles,1972,93,
tt0068454,Los amigos,1973,91,
tt0068455,Dealing Or the BerkeleytoBoston FortyBrick LostBag Blues,1972,88,
tt0068456,Dear Dead Delilah,1972,95,
tt0068457,Dead of Night,1974,88,
tt0068458,Death Line,1972,87,
tt0068459,Deathmaster,1972,84,
tt0068471,Delirio caldo,1972,102,
tt0068473,Deliverance,1972,109,
tt0068483,Diario segreto da un carcere femminile,1973,100,
tt0068484,Il diavolo nel cervello,1972,106,
tt0068485,Die Sister Die,1978,82,
tt0068486,The Dirt Gang,1972,89,
tt0068487,Dirty Little Billy,1972,93,
tt0068488,Mordi e fuggi,1973,107,
tt0068491,The Doberman Gang,1972,87,
tt0068492,Docteur Popaul,1972,95,
tt0068495,Don Camillo e i giovani doggi,1972,111,
tt0068496,Don Quijote cabalga de nuevo,1973,132,
tt0068498,Doomwatch,1972,92,
tt0068502,Dr Jekyll  Sister Hyde,1971,97,
tt0068503,Dr Phibes Rises Again,1972,89,
tt0068504,The Mansion of Madness,1973,99,
tt0068505,Dracula AD,1972,96,
tt0068506,Dreamwood,1972,45,
tt0068509,Drive He Said,1971,95,
tt0068515,Jesse  Lester  Due fratelli in un posto chiamato TrinitA,1972,97,
tt0068519,Dzhentlmeny udachi,1971,88,
tt0068521,La dAcade prodigieuse,1971,110,
tt0068522,Les dAmons,1973,118,
tt0068524,E poi lo chiamarono il magnifico,1972,125,
tt0068528,The Effect of Gamma Rays on ManintheMoon Marigolds,1972,100,
tt0068535,Elle cause plus elle flingue,1972,87,
tt0068536,Elle court elle court la banlieue,1973,91,
tt0068539,Si puA fare amigo,1972,109,
tt0068540,Enter the Devil,1972,75,
tt0068542,Eolomea,1972,82,
tt0068545,The Erotic Adventures of Zorro,1972,102,
tt0068552,Every Afternoon,1972,92,
tt0068553,Every Little Crook and Nanny,1972,92,
tt0068555,Everything You Always Wanted to Know About Sex  But Were Afraid to Ask,1972,88,
tt0068559,La maldiciAn de Frankenstein,1973,94,
tt0068564,FaceOff,1971,112,
tt0068566,I familiari delle vittime non saranno avvertiti,1972,93,
tt0068569,Family Life,1971,108,
tt0068575,Fat City,1972,96,
tt0068576,Fear Is the Key,1972,103,
tt0068577,Fear in the Night,1972,94,
tt0068578,Felix si Otilia,1972,120,
tt0068581,La femme en bleu,1973,95,
tt0068583,La fille de Dracula,1972,87,
tt0068588,The Final Comedown,1972,83,
tt0068590,Fiorina la vacca,1972,96,
tt0068593,Firmafesten,1972,97,
tt0068595,Flesh Gordon,1974,78,
tt0068596,The Flesh and Blood Show,1972,96,
tt0068599,Fly Me,1973,74,
tt0068604,FotogrAfia,1973,82,
tt0068605,Si qi shi,1972,104,
tt0068611,Frenzy,1972,116,
tt0068612,Fritz the Cat,1972,78,
tt0068615,Frogs,1972,91,
tt0068617,Fuzz,1972,92,
tt0068619,Ganja  Hess,1973,110,
tt0068621,Garden of the Dead,1972,59,
tt0068625,Letrusco uccide ancora,1972,105,
tt0068629,Gendai yakuza Hitokiri yota,1972,88,
tt0068634,Geschichtsunterricht,1972,85,
tt0068636,Ooh You Are Awful,1972,97,
tt0068637,Get to Know Your Rabbit,1972,91,
tt0068638,The Getaway,1972,123,
tt0068640,Hot Summer Week,1972,80,
tt0068641,Girolimoni il mostro di Roma,1972,98,
tt0068646,The Godfather,1972,175,
tt0068649,The Gore Gore Girls,1972,81,
tt0068650,GoyAkiba,1972,94,
tt0068654,El gran amor del conde DrAcula,1973,85,
tt0068655,The Tall Blond Man with One Black Shoe,1972,90,
tt0068657,Il grande duello,1972,98,
tt0068658,Grave of the Vampire,1972,95,
tt0068659,Greasers Palace,1972,91,
tt0068661,The Great Northfield Minnesota Raid,1972,91,
tt0068662,The Great Waltz,1972,135,
tt0068663,The Groundstar Conspiracy,1972,103,
tt0068669,Gumshoe,1971,86,
tt0068672,Hammam alMalatily,1973,94,
tt0068673,Hammer,1972,92,
tt0068674,Hammersmith Is Out,1972,108,
tt0068675,Hannie Caulder,1971,85,
tt0068676,He qi dao,1972,97,
tt0068687,The Heartbreak Kid,1972,106,
tt0068688,Heat,1972,102,
tt0068698,Hickey  Boggs,1972,111,
tt0068699,High Plains Drifter,1973,105,
tt0068702,La banda J  S  Cronaca criminale del Far West,1972,92,
tt0068704,Hit Man,1972,90,
tt0068705,Hitokiri Yota Kyoken Sankyodai,1972,86,
tt0068711,The Honkers,1972,102,
tt0068713,PAnico en el Transiberiano,1972,84,
tt0068716,Tower of Evil,1972,89,
tt0068717,The Hot Box,1972,85,
tt0068718,The Hot Rock,1972,101,
tt0068721,House of Terror,1973,90,
tt0068723,Alleluja e Sartana figli di Dio,1972,101,
tt0068724,LhAritier,1973,112,
tt0068726,I Want What I Want,1972,91,
tt0068727,I Monster,1971,75,
tt0068730,Il ny a pas de fumAe sans feu,1973,120,
tt0068732,Images,1972,104,
tt0068733,Immer Arger mit HochwArden,1972,85,
tt0068734,The Immoral Three,1975,74,
tt0068735,Imputazione di omicidio per uno studente,1972,99,
tt0068737,De inbreker,1972,105,
tt0068739,Os Inconfidentes,1972,100,
tt0068742,Innocent Bystanders,1972,111,
tt0068744,Ai nu,1972,97,
tt0068746,Invasion of the Blood Farmers,1972,84,
tt0068748,La isla misteriosa,1973,96,
tt0068757,Jak daleko stad jak blisko,1972,95,
tt0068759,Je suis frigide pourquoi,1972,99,
tt0068762,Jeremiah Johnson,1972,108,
tt0068767,Jing wu men,1972,106,
tt0068768,Joe Kidd,1972,88,
tt0068772,El jorobado de la Morgue,1973,87,
tt0068773,Jory,1973,97,
tt0068777,Ragazza tutta nuda assassinata nel parco,1972,92,
tt0068786,Junior Bonner,1972,100,
tt0068789,Justin Morgan Had a Horse,1972,91,
tt0068795,Kansas City Bomber,1972,99,
tt0068800,Khak,1973,96,
tt0068801,Kill,1971,113,
tt0068805,The King of Marvin Gardens,1972,103,
tt0068806,King Queen Knave,1972,94,
tt0068814,Kozijat rog,1972,105,
tt0068815,Kozure Akami Ko wo kashi ude kashi tsukamatsuru,1972,84,
