MOVIE ID,WATCH DATE,MINUTES WATCHED
tt0082276,03/29/2017,52
tt0055865,10/19/2019,57
tt1827512,09/17/2016,60
tt0042004,07/27/2017,115
tt0306432,11/05/2015,87
tt0065700,01/10/2016,69
tt0284688,01/10/2017,89
tt0107468,04/02/2020,1
tt2232578,01/11/2018,35
tt0099401,01/21/2015,48
tt0064443,06/01/2020,53
tt0091710,06/29/2016,10
tt0077596,04/27/2018,29
tt0765447,03/19/2015,23
tt0399102,11/29/2019,96
tt2404241,01/01/2018,1
tt0082418,05/06/2020,10
tt0085821,02/04/2017,42
tt0079845,07/19/2020,4
tt0054673,09/14/2018,46
tt0205726,05/16/2017,37
tt0034959,08/22/2015,43
tt0054391,02/26/2016,26
tt0075824,07/07/2017,82
tt0337678,04/29/2015,48
tt0062092,12/14/2018,83
tt0061537,02/09/2015,66
tt2404461,11/07/2017,57
tt0206113,12/04/2015,72
tt1735198,08/10/2017,11
tt0079063,10/05/2019,122
tt0289933,07/20/2020,33
tt0024325,10/29/2017,29
tt0073509,02/12/2017,9
tt0107531,07/02/2020,31
tt0074339,01/20/2020,77
tt1900854,04/25/2019,82
tt2226285,09/09/2017,117
tt0389845,07/15/2017,75
tt1073122,05/30/2019,74
tt0066835,01/09/2018,81
tt0114126,06/23/2015,76
tt0051003,02/05/2020,53
tt1208716,06/28/2020,53
tt0163559,06/27/2015,10
tt0119643,08/31/2018,107
tt0780534,02/27/2016,18
tt0043884,05/21/2016,41
tt0064687,11/10/2017,35
tt0167460,05/06/2019,65
tt0070821,09/22/2017,102
tt0287624,01/06/2016,11
tt0062262,08/10/2016,53
tt0265029,10/22/2019,21
tt0083276,02/15/2016,20
tt2071466,08/31/2017,95
tt0037530,04/06/2015,48
tt0070755,01/18/2015,27
tt0358676,06/07/2016,74
tt1294144,10/31/2018,30
tt0040183,08/29/2017,10
tt0408837,03/20/2016,24
tt0118980,09/05/2019,25
tt0067116,11/28/2018,44
tt0101744,05/14/2019,22
tt0045533,08/23/2020,58
tt1406157,10/29/2019,47
tt0077304,05/07/2020,10
tt2304426,02/25/2017,85
tt0224578,04/02/2016,76
tt1078583,09/08/2016,40
tt0022197,06/10/2020,38
tt0119021,11/28/2016,11
tt0828393,09/02/2017,22
tt0134619,07/01/2016,81
tt0043663,08/10/2015,14
tt2463746,11/11/2018,2
tt0037303,09/15/2019,50
tt0053208,10/17/2017,69
tt0051911,12/05/2018,105
tt0498116,06/10/2017,68
tt2344672,09/22/2016,41
tt0160395,10/01/2018,77
tt0119668,03/09/2019,52
tt0321432,01/07/2019,27
tt0304857,03/02/2016,23
tt0865924,05/27/2019,7
tt0136535,05/23/2015,81
tt0074782,11/08/2019,15
tt1139665,11/20/2015,5
tt2078718,12/12/2017,66
tt0402505,01/29/2020,92
tt1985949,11/13/2019,84
tt0282863,08/14/2018,61
tt0266079,01/08/2016,79
tt0094123,05/11/2016,9
tt0021493,08/11/2019,26
tt0022259,02/03/2019,43
tt0114727,05/01/2020,101
tt0040156,03/10/2020,35
tt0352464,06/25/2016,76
tt0063621,06/30/2015,73
tt0996934,06/24/2016,28
tt1455241,09/29/2017,64
tt0049856,05/05/2015,69
tt0207038,07/23/2018,2
tt0314498,08/24/2015,1
tt0077321,12/01/2018,78
tt0050964,05/03/2018,20
tt0433009,01/11/2019,85
tt0052293,05/24/2020,18
tt0200435,07/17/2018,102
tt0018328,07/04/2016,62
tt0154330,06/14/2018,60
tt0317535,02/03/2017,24
tt0346054,03/29/2020,70
tt0020543,04/07/2016,1
tt0068331,08/30/2015,72
tt0274643,09/02/2017,35
tt0269058,10/11/2015,56
tt0085980,07/31/2017,73
tt0475263,10/18/2015,84
tt0116192,01/26/2017,23
tt0134899,03/14/2019,62
tt1580021,03/02/2016,74
tt0164877,12/18/2017,51
tt0283027,08/06/2016,6
tt0026811,08/18/2016,73
tt0364343,11/14/2016,71
tt0093986,01/15/2018,70
tt2076826,04/09/2018,39
tt0395811,07/21/2015,34
tt0061611,12/24/2019,1
tt0091282,04/10/2020,99
tt1543047,05/20/2020,74
tt0114323,11/06/2018,42
tt0140797,07/17/2015,46
tt0011358,09/19/2015,36
tt1068302,05/26/2017,67
tt0078806,03/12/2016,20
tt0348150,06/19/2020,73
tt1971558,05/30/2016,11
tt0114420,07/24/2019,52
tt0052572,01/27/2017,30
tt0042947,08/27/2018,87
tt0093232,03/27/2017,52
tt0069674,09/18/2018,82
tt0042239,10/14/2018,64
tt0023109,09/18/2016,49
tt0091796,10/03/2018,89
tt2055709,05/14/2016,88
tt0353332,04/25/2019,35
tt0232734,02/14/2019,70
tt1023500,07/17/2016,79
tt1327798,01/28/2016,53
tt0022048,05/03/2017,73
tt0119035,01/07/2019,69
tt0031750,08/04/2020,21
tt0433328,01/16/2018,85
tt1737189,02/01/2018,47
tt0063647,12/16/2018,90
tt0358528,09/14/2018,48
tt0230904,08/01/2015,59
tt2463922,12/11/2016,47
tt0218379,07/09/2015,10
tt0038529,04/24/2016,33
tt0046690,01/28/2017,55
tt0158559,03/03/2019,77
tt2106744,06/30/2015,89
tt0091415,06/14/2015,70
tt0095655,07/21/2017,34
tt0063611,05/31/2018,96
tt0117308,05/10/2019,82
tt0084951,05/09/2019,13
tt0120024,06/03/2020,31
tt0924252,06/06/2019,15
tt0062758,05/18/2015,76
tt2319739,04/21/2015,71
tt1059233,08/18/2017,10
tt0053146,03/18/2019,95
tt0375920,10/02/2019,98
tt0346457,07/06/2019,27
tt2404192,09/07/2015,3
tt0024443,06/19/2020,43
tt0036163,09/05/2017,36
tt0438486,12/29/2015,35
tt0069491,04/06/2017,23
tt0306071,08/14/2020,82
tt1340778,10/12/2015,64
tt0048314,08/27/2018,34
tt0100712,10/29/2019,55
tt2258545,10/12/2019,16
tt1666299,02/16/2019,50
tt0096465,01/13/2017,48
tt0165623,10/29/2019,78
tt0808306,11/27/2017,92
tt1535472,01/27/2017,62
tt0034281,07/17/2017,37
tt0027300,01/13/2019,96
tt1890342,10/11/2016,3
tt0430895,06/29/2019,29
tt0252611,09/06/2015,69
tt0093335,06/27/2019,24
tt0757361,02/12/2020,61
tt0364447,05/05/2019,58
tt0033288,12/07/2019,51
tt0095989,06/20/2017,9
tt0827778,04/14/2018,37
tt0058706,08/06/2020,14
tt0341562,04/29/2015,153
tt0207161,02/26/2020,43
tt0248254,04/03/2016,60
tt0902274,04/19/2015,45
tt0377610,05/27/2015,17
tt0078122,10/01/2019,53
tt0074506,11/14/2018,82
tt0061978,04/05/2015,19
tt0306646,12/02/2015,33
tt0261354,07/26/2020,71
tt0049291,01/09/2019,51
tt0380068,04/18/2018,53
tt0113113,03/12/2016,92
tt0888019,11/08/2016,59
tt0073200,04/16/2018,2
tt0914845,06/19/2019,6
tt1316072,09/13/2019,22
tt0034110,09/04/2020,86
tt1971466,05/14/2019,82
tt0123923,08/28/2015,82
tt0107231,05/26/2015,69
tt1267502,12/12/2017,2
tt0074222,01/23/2015,26
tt0246339,12/04/2015,60
tt2122393,05/27/2019,36
tt0047437,02/12/2019,88
tt0057889,12/20/2017,87
tt2179007,05/27/2018,98
tt0041855,08/15/2018,58
tt0072871,12/13/2018,42
tt0080905,08/10/2017,84
tt0858454,10/13/2017,3
tt1461395,07/10/2019,77
tt0060094,11/27/2016,5
tt0100460,10/18/2016,48
tt2287655,01/21/2019,24
tt0199650,02/03/2016,57
tt0308644,11/30/2016,50
tt0063723,08/17/2017,87
tt0068515,03/15/2016,83
tt0224626,04/25/2018,59
tt2201760,03/09/2018,40
tt0019130,02/04/2020,106
tt0096895,08/06/2018,70
tt0058164,11/07/2017,58
tt0233386,04/11/2016,64
tt0072195,05/27/2015,10
tt0070244,04/30/2015,117
tt1028559,03/09/2017,137
tt0047349,11/02/2015,75
tt0043362,10/08/2017,40
tt1201649,04/11/2016,63
tt1887923,04/12/2019,34
tt0061883,05/07/2017,94
tt0126973,04/16/2015,15
tt2318625,05/13/2018,73
tt1665748,04/14/2016,72
tt0054286,05/17/2018,59
tt0040267,02/13/2015,21
tt0095107,04/22/2015,90
tt0101460,06/07/2018,52
tt0453494,05/04/2015,46
tt1029360,12/13/2017,36
tt0119441,10/25/2018,103
tt0116334,03/23/2020,25
tt0060140,07/26/2015,42
tt0054181,03/26/2015,84
tt0997159,04/18/2018,34
tt0071256,01/11/2017,31
tt0098014,07/08/2017,75
tt0418887,04/09/2017,83
tt0042888,10/07/2018,1
tt0063752,01/25/2016,70
tt0103325,07/19/2019,6
tt1821502,06/24/2017,111
tt0104509,03/28/2020,178
tt0097987,01/07/2020,90
tt2468774,07/10/2019,12
tt0050214,07/31/2015,5
tt1508349,10/11/2016,28
tt0031826,10/08/2017,39
tt1172206,11/04/2019,8
tt0123153,01/16/2015,41
tt1124364,02/25/2019,63
tt2308583,12/27/2017,71
tt0872029,05/18/2019,88
tt2513864,01/22/2018,10
tt0057917,12/13/2015,103
tt0065424,05/28/2016,67
tt0093266,06/28/2019,31
tt0398373,08/03/2015,52
tt1663647,03/07/2020,31
tt0215383,04/11/2016,57
tt0380066,05/12/2017,21
tt1921078,10/27/2016,27
tt0097991,05/14/2020,80
tt0093667,05/11/2017,32
tt1623660,12/27/2019,90
tt2281293,07/16/2018,10
tt0107025,12/08/2018,78
tt0098422,07/29/2020,55
tt0475268,06/27/2019,53
tt2351576,03/16/2019,70
tt0035096,05/09/2019,1
tt0063529,08/24/2018,37
tt0068892,11/14/2016,41
tt0057176,05/12/2016,80
tt0250716,11/22/2016,44
tt0074455,02/14/2016,64
tt0171874,06/24/2019,86
tt0212720,06/23/2020,47
tt0489501,11/29/2015,28
tt1180346,10/11/2017,15
tt1695405,07/24/2018,104
tt0048201,12/16/2015,25
tt0188527,12/18/2018,75
tt0084645,05/03/2016,78
tt0095088,07/18/2018,8
tt2062596,11/02/2018,90
tt0095040,05/14/2018,32
tt0295192,06/20/2015,93
tt1537772,02/28/2015,93
tt0106258,04/25/2019,83
tt1034388,04/15/2019,54
tt0023162,03/29/2016,51
tt0093523,08/30/2016,39
tt2091256,07/25/2018,67
tt0032043,04/08/2019,21
tt1634275,11/17/2019,13
tt0114212,07/30/2016,9
tt0072027,11/20/2017,83
tt0410377,02/23/2020,9
tt1656168,07/09/2015,66
tt0113816,05/23/2018,88
tt0323103,06/23/2017,57
tt0105900,05/25/2017,80
tt0022403,02/06/2015,67
tt0032487,05/17/2019,88
tt0864761,01/27/2016,46
tt1064932,07/05/2020,37
tt0032234,05/04/2018,68
tt0060842,05/06/2019,29
tt0106852,09/17/2019,84
tt0448707,01/03/2020,55
tt0914805,06/01/2019,38
tt0025880,11/26/2018,59
tt0100365,12/17/2019,37
tt1176252,11/02/2019,57
tt1805397,06/27/2019,57
tt0215033,12/08/2016,87
tt0362771,02/05/2016,76
tt0300556,03/23/2019,63
tt0254626,03/29/2018,74
tt0084899,01/01/2015,74
tt0999913,08/09/2015,90
tt0103100,07/22/2019,39
tt0306069,03/23/2017,52
tt0481390,08/25/2020,54
tt0103316,09/15/2017,122
tt0427237,01/18/2019,54
tt0288624,04/10/2016,93
tt0276276,02/23/2015,46
tt1129442,05/05/2016,25
tt0256023,08/19/2016,72
tt0066894,05/29/2017,28
tt0070245,01/19/2020,31
tt0055728,10/06/2018,135
tt0073858,09/22/2019,43
tt1620449,04/14/2018,15
tt1310654,12/10/2017,9
tt0057229,06/10/2016,14
tt1028581,01/16/2015,49
tt0094201,04/29/2016,72
tt0476803,11/13/2019,108
tt0045471,10/10/2015,17
tt1423593,05/31/2020,76
tt0057717,07/31/2019,193
tt0032324,05/08/2015,35
tt0029578,01/04/2015,10
tt0484964,10/02/2018,18
tt0066781,10/07/2019,41
tt0067108,01/05/2016,15
tt0139151,09/14/2019,9
tt0114096,05/19/2018,11
tt0080518,10/05/2019,69
tt0079128,11/18/2019,25
tt0089603,05/14/2015,99
tt0067983,06/01/2015,25
tt0368008,09/07/2020,27
tt0066256,12/05/2018,40
tt10034272,01/04/2018,25
tt0253622,07/04/2018,45
tt0273719,06/15/2019,37
tt0036306,11/01/2016,47
tt0180396,09/16/2018,40
tt0030652,07/17/2016,9
tt2583530,05/20/2019,37
tt0365100,08/29/2020,42
tt0320042,10/05/2017,11
tt0099496,01/03/2019,36
tt0465140,10/14/2019,15
tt0063493,05/08/2017,76
tt1885325,03/19/2017,62
tt0077736,11/19/2018,65
tt0402607,09/22/2016,49
tt2560102,09/29/2015,29
tt0116455,12/29/2015,30
tt2323372,07/01/2020,113
tt0103948,11/02/2019,54
tt0263144,03/11/2019,54
tt0825271,10/31/2015,92
tt0387844,10/16/2019,107
tt2039331,02/12/2018,78
tt0037746,03/25/2015,60
tt0817177,07/03/2015,5
tt0406221,03/25/2017,39
tt0079606,03/02/2018,32
tt0813129,10/08/2019,42
tt1537770,02/21/2016,75
tt0120907,06/24/2017,50
tt0209263,06/06/2017,92
tt0118906,02/28/2015,26
tt0420233,02/05/2020,40
tt2210463,01/19/2017,65
tt0233206,08/01/2016,88
tt1523475,01/11/2019,33
tt0041109,01/02/2020,13
tt0386421,04/08/2017,7
tt0080094,09/21/2019,98
tt0095175,05/15/2020,79
tt0024426,10/16/2017,6
tt1457766,10/05/2017,97
tt0402014,11/01/2015,41
tt0048620,06/07/2018,14
tt0099927,03/29/2016,56
tt0105450,01/11/2019,44
tt0325733,04/02/2017,88
tt0169085,12/06/2019,64
tt0419198,05/20/2019,68
tt0355410,02/22/2016,110
tt0082404,05/24/2019,2
tt0030990,10/06/2016,8
tt0015175,02/17/2017,43
tt0091167,10/24/2016,42
tt0049523,08/10/2016,26
tt0098721,01/17/2016,85
tt0057877,01/30/2020,127
tt0072364,11/28/2016,51
tt0457748,12/27/2015,45
tt0107447,04/13/2018,23
tt0126950,10/09/2017,62
tt0076223,07/20/2017,64
tt0064389,09/29/2019,97
tt0277941,09/18/2017,57
tt0492755,06/14/2020,12
tt0105356,07/26/2015,14
tt0082343,10/02/2019,57
tt0820162,11/13/2015,21
tt0934427,04/02/2015,51
tt0055312,12/09/2016,4
tt2250912,01/21/2016,56
tt0089678,02/02/2016,19
tt0113808,06/26/2016,46
tt1340123,03/15/2015,25
tt0160429,07/08/2019,12
tt0030883,10/05/2015,2
tt0119905,11/18/2016,14
tt1433816,11/16/2019,1
tt1699164,10/27/2019,22
tt0023208,04/22/2019,31
tt0032651,07/12/2015,4
tt0079579,08/07/2016,86
tt2385522,03/22/2020,47
tt0031774,08/05/2016,26
tt1087853,09/27/2017,51
tt0418773,05/01/2018,50
tt1170411,02/19/2019,75
tt2214987,08/05/2020,82
tt0054230,04/15/2019,59
tt0470402,09/12/2016,54
tt0129111,11/21/2015,26
tt0765460,02/02/2017,77
tt1867086,05/04/2017,67
tt0082353,11/08/2016,40
tt0116142,01/22/2015,85
tt0942384,06/18/2016,18
tt0114178,01/15/2017,67
tt1579675,10/25/2018,133
tt0102802,10/01/2017,51
tt1411894,04/07/2016,1
tt1288502,12/06/2016,68
tt1517471,05/30/2018,90
tt0286529,01/06/2016,83
tt0421156,01/04/2018,44
tt0089963,10/09/2017,73
tt0365914,08/14/2019,91
tt0343663,02/26/2016,14
tt2171454,11/09/2016,60
tt1980198,08/06/2020,35
tt0101529,09/08/2018,15
tt0071089,04/12/2017,25
tt0101635,07/28/2019,4
tt0051666,02/14/2020,59
tt0020656,01/09/2020,48
tt0421983,06/15/2017,40
tt1512897,08/27/2017,15
tt0083673,09/24/2015,34
tt0033836,03/02/2017,21
tt1339559,07/14/2015,73
tt0038788,01/10/2020,33
tt0244794,12/05/2019,2
tt0065943,12/31/2016,80
tt2078644,04/29/2017,40
tt0078278,08/30/2018,73
tt0067398,04/16/2015,47
tt0072008,07/18/2019,43
tt0084338,02/14/2019,40
tt0055816,06/25/2020,90
tt0779982,01/04/2020,45
tt0020758,05/12/2017,36
tt0114070,05/11/2017,49
tt0062179,01/20/2017,12
tt1051241,03/03/2017,11
tt1298649,02/23/2020,48
tt0360201,06/10/2016,62
tt1921111,10/19/2015,16
tt0061071,08/17/2015,76
tt0499469,04/09/2015,30
tt0487156,06/12/2016,29
tt0028118,06/15/2015,10
tt1731998,10/13/2016,63
tt0129040,07/07/2018,26
tt0443530,05/22/2019,51
tt0050112,07/26/2020,66
tt0398791,08/15/2018,35
tt0058930,03/12/2019,65
tt0050974,04/06/2016,5
tt0243133,08/28/2015,35
tt0085671,06/18/2020,52
tt0245322,06/16/2020,110
tt0468520,02/24/2019,75
tt0439889,02/28/2017,65
tt1483756,03/24/2020,85
tt2179035,11/30/2016,74
tt1084019,03/22/2015,58
tt2024521,05/26/2020,56
tt0061669,08/08/2019,49
tt0032384,08/02/2019,67
tt0120449,02/03/2016,108
tt0071957,08/23/2020,72
tt0218824,09/09/2018,22
tt1320197,12/17/2017,72
tt0052623,05/22/2019,10
tt0073529,03/25/2020,37
tt0110923,01/05/2017,56
tt0088161,01/13/2018,33
tt0016338,06/20/2016,34
tt1310656,05/14/2018,21
tt2207072,03/18/2015,13
tt0807054,01/02/2019,82
tt0466390,05/27/2018,63
tt0099841,05/25/2015,88
tt0157990,07/29/2018,48
tt1430110,03/23/2019,67
tt0082755,08/18/2018,46
tt0144084,08/01/2017,49
tt0046807,02/16/2016,36
tt0498846,11/04/2018,70
tt0108112,05/26/2017,6
tt0091869,09/19/2019,34
tt1509125,07/03/2015,41
tt0066858,02/14/2015,38
tt0069665,11/01/2016,38
tt0061433,09/23/2018,46
tt2077703,01/30/2020,29
tt0099819,11/23/2017,96
tt0135694,10/18/2017,41
tt0038166,04/12/2015,22
tt0083580,01/24/2019,26
tt0062872,10/11/2015,109
tt0433362,01/05/2019,72
tt0478175,03/01/2016,49
tt0307109,11/25/2015,44
tt1748227,05/11/2020,60
tt0120820,07/05/2020,29
tt0099492,09/16/2018,24
tt0280590,07/08/2016,64
tt0044540,04/26/2020,6
tt0431124,10/15/2017,7
tt0084468,06/16/2018,21
tt0804516,09/17/2016,46
tt0065483,12/10/2019,51
tt0467406,01/27/2016,59
tt2462580,06/26/2016,22
tt0860454,12/31/2016,81
tt0437279,01/05/2019,2
tt0093720,02/23/2017,69
tt0079875,11/26/2017,50
tt0375172,03/07/2020,67
tt0896927,11/28/2015,42
tt0221315,02/16/2020,45
tt2055590,07/29/2020,66
tt0907674,08/21/2018,100
tt2581664,11/19/2018,13
tt0137048,08/19/2016,20
tt0072097,06/09/2020,14
tt0040273,10/01/2017,90
tt0045135,12/15/2019,77
tt0020890,07/12/2015,20
tt0077609,11/08/2016,114
tt0220864,12/23/2018,2
tt2375443,10/15/2017,41
tt0038083,12/16/2016,67
tt0047331,02/19/2017,32
tt0067727,05/19/2016,1
tt0084049,06/07/2015,83
tt0167856,11/18/2017,75
tt0036591,11/24/2018,83
tt0980970,04/05/2015,84
tt0426899,11/17/2017,71
tt0253191,01/06/2016,27
tt0041968,12/22/2019,16
tt1416733,05/23/2015,146
tt0078843,01/16/2015,62
tt0120013,07/14/2015,21
tt1451409,05/28/2018,55
tt0049988,11/09/2019,48
tt0041260,05/31/2018,36
tt0079660,04/22/2016,31
tt0093917,09/28/2016,20
tt0033221,12/17/2015,75
tt0420260,07/04/2017,69
tt0303357,05/07/2019,63
tt0083888,10/30/2015,41
tt0913445,05/13/2015,45
tt0111302,04/20/2018,58
tt0031680,11/20/2016,44
tt0085384,12/20/2017,21
tt0095489,11/10/2016,26
tt2053425,02/03/2015,48
tt2032452,03/25/2016,99
tt0060315,04/11/2017,8
tt1318067,05/31/2020,30
tt0110593,12/25/2019,85
tt0122459,07/26/2016,15
tt2149137,10/20/2019,71
tt0068716,06/18/2020,69
tt0155360,05/06/2018,16
tt0102735,05/11/2017,12
tt1489946,08/23/2017,28
tt0082888,06/18/2020,100
tt0089994,06/28/2019,74
tt0219957,02/28/2019,64
tt0357054,01/20/2017,26
tt0084869,03/19/2017,34
tt0100347,04/25/2017,4
tt0051064,02/08/2019,13
tt0311110,03/18/2017,35
tt0026805,03/11/2020,65
tt0097062,06/21/2018,30
tt2049631,10/04/2017,78
tt0046085,11/21/2016,67
tt0042333,09/08/2019,49
tt0444648,02/12/2017,13
tt0067100,05/25/2020,39
tt0138613,07/21/2020,39
tt0074991,06/16/2016,18
tt0268896,07/02/2015,39
tt0126814,02/11/2018,38
tt0032624,01/02/2017,6
tt0045125,10/03/2016,110
tt0061536,05/21/2017,61
tt0910970,06/29/2015,33
tt0381292,07/24/2016,68
tt1331327,07/05/2015,57
tt0048283,10/04/2019,4
tt0039365,04/14/2016,50
tt0405266,05/12/2015,40
tt0040965,02/21/2016,75
tt0021273,09/25/2018,87
tt0055267,06/17/2015,76
tt0293495,05/07/2018,17
tt0032847,04/05/2017,53
tt0273311,09/02/2016,14
tt0285952,08/18/2020,70
tt0284137,01/18/2015,133
tt1260932,01/26/2018,83
tt0382028,05/31/2019,41
tt1186369,07/13/2020,14
tt0107160,01/06/2020,70
tt0043766,03/25/2020,19
tt0088794,02/03/2017,92
tt0253225,04/07/2018,81
tt0436639,07/19/2017,54
tt1815753,08/09/2015,33
tt0233600,09/28/2019,95
tt0045197,11/21/2016,7
tt2103267,05/09/2017,24
tt2064704,07/03/2016,45
tt0112818,08/11/2017,7
tt0829297,05/01/2019,48
tt1686327,07/21/2017,76
tt0043677,10/16/2018,64
tt0322653,11/10/2018,34
tt1227170,06/20/2016,44
tt0025173,01/03/2017,36
tt1535495,12/03/2019,89
tt0054252,12/18/2016,64
tt0237501,11/20/2015,69
tt0276744,05/07/2020,64
tt2476726,04/13/2019,62
tt0095357,06/04/2020,87
tt0034433,04/21/2018,62
tt0102000,01/03/2018,75
tt0039931,04/10/2015,76
tt0097579,03/29/2019,13
tt0140603,06/22/2020,75
tt0070285,09/27/2019,17
tt0123003,09/23/2018,74
tt1856038,11/09/2016,6
tt2347497,12/16/2019,17
tt0077541,06/06/2020,3
tt0367652,11/03/2015,40
tt0067328,07/16/2015,62
tt0042553,04/08/2017,27
tt10443252,04/05/2020,74
tt0055323,12/15/2015,53
tt0066256,04/06/2015,40
tt0084060,03/30/2020,47
tt0094969,01/05/2020,14
tt0352520,09/09/2018,93
tt0119426,04/24/2016,39
tt1671675,11/02/2016,36
tt0808526,11/01/2018,71
tt0096804,01/30/2015,15
tt0422622,03/19/2015,72
tt0076212,12/21/2015,52
tt2307002,03/09/2020,67
tt0210234,06/22/2020,71
tt0049023,06/23/2015,77
tt0321968,02/11/2018,78
tt1352824,01/18/2019,15
tt0122574,08/18/2016,41
tt0074836,04/17/2016,84
tt1235415,06/24/2019,94
tt0117177,07/20/2015,40
tt0437526,05/08/2015,86
tt0269281,12/09/2019,47
tt0032047,08/17/2016,44
tt0087705,09/20/2019,77
tt0069124,10/13/2019,51
tt0162222,01/18/2018,41
tt0030839,03/03/2018,17
tt0058398,04/21/2019,60
tt0110081,06/15/2020,83
tt0120543,08/20/2018,34
tt0074226,04/07/2017,7
tt1087896,09/18/2016,3
tt0275067,11/29/2018,40
tt0407304,04/13/2020,50
tt0963178,09/30/2015,57
tt1329305,01/01/2016,26
tt0035572,10/18/2019,7
tt0091990,03/10/2017,29
tt0060784,08/13/2020,47
tt0111068,04/05/2015,100
tt0060563,02/29/2020,21
tt0050544,11/20/2015,9
tt1554921,02/01/2019,7
tt0179684,05/30/2016,28
tt0097444,10/06/2017,51
tt0202154,06/25/2017,44
tt0113774,03/04/2015,8
tt0013469,06/05/2018,45
tt0464098,09/18/2016,60
tt0940688,05/06/2020,75
tt1077026,08/29/2020,90
tt0191235,10/01/2017,81
tt0177195,12/12/2016,41
tt0422491,08/30/2018,109
tt1637712,01/04/2018,1
tt0429683,12/18/2019,76
tt0052365,03/09/2017,54
tt1186795,12/31/2017,3
tt0091067,01/06/2017,86
tt0923688,12/02/2019,42
tt0026385,11/03/2015,42
tt1756851,10/17/2015,72
tt0119499,03/27/2018,41
tt0463854,08/18/2017,66
tt0432999,10/11/2017,30
tt0101011,09/29/2019,69
tt0058289,01/19/2017,55
tt0095617,02/16/2017,63
tt0407095,09/04/2018,54
tt0242627,05/19/2019,15
tt0024264,11/16/2016,99
tt1772288,01/06/2019,89
tt0294280,07/18/2015,44
tt0105526,05/10/2018,94
tt1027747,01/14/2016,81
tt0078936,06/19/2015,9
tt0104469,08/17/2020,31
tt0082275,10/06/2019,62
tt2402186,05/15/2018,69
tt0450412,01/28/2015,48
tt0057714,06/25/2015,76
tt0274115,08/03/2020,89
tt0097100,05/20/2020,62
tt0073802,12/08/2016,71
tt0067900,09/22/2016,7
tt0315957,08/18/2017,58
tt0021493,01/26/2018,56
tt0902955,08/19/2017,1
tt0297414,02/06/2018,100
tt0345601,07/13/2018,8
tt1087453,09/06/2017,25
tt0282004,12/24/2019,1
tt0162661,07/28/2017,93
tt0191754,01/23/2020,53
tt1703068,08/13/2018,75
tt0119640,01/21/2016,8
tt2210993,11/18/2016,108
tt0377701,09/23/2019,42
tt0095337,02/01/2015,49
tt2549540,06/27/2018,12
tt0092204,09/19/2015,6
tt1928329,02/18/2016,61
tt0145480,09/19/2017,52
tt0237456,02/03/2016,5
tt0054850,05/07/2015,67
tt0097045,04/11/2019,85
tt1266115,04/20/2019,73
tt0096935,01/15/2015,41
tt0095742,10/10/2018,70
tt0054263,07/22/2020,25
tt2321449,07/30/2016,6
tt0120844,12/29/2019,16
tt2355823,04/15/2019,87
tt0420133,10/02/2018,73
tt0209037,05/19/2018,25
tt0440590,02/28/2020,90
tt0186997,07/31/2017,8
tt2048770,06/25/2016,93
tt0929775,03/08/2017,95
tt0019254,02/19/2017,15
tt0236598,07/13/2020,83
tt0406383,10/22/2015,49
tt0068313,02/11/2019,3
tt0071231,03/08/2020,36
tt0023374,12/13/2016,63
tt0113238,01/07/2019,78
tt0038613,10/17/2016,39
tt1819601,05/03/2018,77
tt0027331,03/13/2015,69
tt0120356,06/28/2016,37
tt0063740,12/26/2016,57
tt0459387,08/09/2016,29
tt0101420,08/31/2018,63
tt0080432,06/10/2015,15
tt0085785,03/04/2019,91
tt0054102,11/18/2019,35
tt0120364,07/14/2020,93
tt0272142,01/14/2017,113
tt0425333,04/03/2018,12
tt1152404,10/29/2015,59
tt0063533,06/14/2015,67
tt1314228,04/04/2016,32
tt0108071,12/10/2018,87
tt0242459,01/22/2018,32
tt0041870,07/22/2018,83
tt0049965,02/27/2017,8
tt0059315,08/29/2015,25
tt0090181,07/27/2017,15
tt0114938,10/25/2017,14
tt0038640,10/21/2016,42
tt0071334,06/11/2018,4
tt1920945,12/08/2017,92
tt0486051,08/22/2018,88
tt0191996,02/02/2020,70
tt0099935,10/14/2015,64
tt0067903,01/27/2016,15
tt1623674,03/04/2016,30
tt0337728,09/28/2018,30
tt0046306,01/28/2015,76
tt0082576,08/27/2019,6
tt2511058,03/18/2018,75
tt0181281,06/04/2016,13
tt0181342,05/07/2015,68
tt1343117,02/15/2015,33
tt0037130,03/28/2016,7
tt0096520,07/16/2016,97
tt0314039,07/27/2015,37
tt0290326,12/13/2019,110
tt0069795,10/05/2018,37
tt0190582,11/06/2017,71
tt1245358,10/10/2016,92
tt2317484,06/23/2015,85
tt0268282,10/23/2016,48
tt0042377,02/01/2020,15
tt0091396,12/28/2019,98
tt1826876,11/04/2018,91
tt0096153,07/26/2017,3
tt0112306,01/05/2015,72
tt1696191,08/14/2019,66
tt0198488,06/14/2019,41
tt0074593,05/09/2016,81
tt0882977,06/03/2016,21
tt0023943,01/09/2020,32
tt0080437,01/18/2020,9
tt0114906,06/28/2016,54
tt0029009,08/31/2020,26
tt0191610,03/22/2016,32
tt1375730,01/15/2018,37
tt0110201,08/27/2018,72
tt0111282,11/05/2015,111
tt2368817,04/24/2019,68
tt1986861,03/28/2020,97
tt0274323,01/12/2015,37
tt0289195,02/29/2016,84
tt0098084,05/24/2017,87
tt0031117,07/24/2015,37
