ID,TITLE,YEAR,RUNTIME (MINUTES),GENRES
tt0028874,First Lady,1937,83,
tt0028880,Flight from Glory,1937,67,
tt0028882,Fly Away Baby,1937,60,
tt0028887,The Footloose Heiress,1937,59,
tt0028891,Forty Naughty Girls,1937,63,
tt0028905,Lhomme de nulle part,1937,92,
tt0028907,Fugitive in the Sky,1936,58,
tt0028934,Git Along Little Dogies,1937,67,
tt0028939,The Go Getter,1937,92,
tt0028941,Gods Country and the Woman,1937,85,
tt0028944,The Good Earth,1937,138,
tt0028945,Good Morning Boys,1937,79,
tt0028950,The Grand Illusion,1937,113,
tt0028953,The Great Garrick,1937,89,
tt0028955,The Great OMalley,1937,71,
tt0028958,Green Light,1937,85,
tt0028959,Gribouille,1937,86,
tt0028966,Gueule damour,1937,94,
tt0028974,La Habanera,1937,98,
tt0028980,Regain,1937,127,
tt0028988,Heidi,1937,88,
tt0028998,High Flyers,1937,70,
tt0029000,High Wide and Handsome,1937,110,
tt0029001,Hills of Old Wyoming,1937,78,
tt0029002,History Is Made at Night,1937,97,
tt0029004,Hit the Saddle,1937,57,
tt0029006,Hitting a New High,1937,85,
tt0029009,Hollywood Cowboy,1937,64,
tt0029010,Hollywood Hotel,1937,109,
tt0029012,Hollywood Stadium Mystery,1938,66,
tt0029019,Hoosier Schoolboy,1937,62,
tt0029020,Hopalong Rides Again,1937,65,
tt0029028,The House of Secrets,1936,70,
tt0029030,The Hurricane,1937,110,
tt0029034,I Cover the War,1937,68,
tt0029036,I Met Him in Paris,1937,86,
tt0029044,Idol of the Crowds,1937,60,
tt0029047,In Old Chicago,1938,95,
tt0029050,Internes Cant Take Money,1937,78,
tt0029056,It Happened in Hollywood,1937,67,
tt0029058,Its Love Im After,1937,90,
tt0029064,Jericho,1937,77,
tt0029072,Juurakon Hulda,1937,82,
tt0029077,Kaze no naka no kodomo,1937,88,
tt0029080,Kid Galahad,1937,102,
tt0029081,King Solomons Mines,1937,77,
tt0029082,The King and the Chorus Girl,1937,94,
tt0029087,Knight Without Armour,1937,107,
tt0029099,A kAlcsAnkArt kastAly,1937,85,
tt0029102,Lady Behave,1937,70,
tt0029108,Lancer Spy,1937,78,
tt0029118,The Last Gangster,1937,81,
tt0029119,The Last Train from Madrid,1937,85,
tt0029120,The Last of Mrs Cheyney,1937,98,
tt0029132,Lenin v oktyabre,1937,108,
tt0029145,The Life of the Party,1937,77,
tt0029146,The Life of Emile Zola,1937,116,
tt0029157,Live Love and Learn,1937,78,
tt0029158,Living on Love,1937,61,
tt0029159,London by Night,1937,69,
tt0029162,Lost Horizon,1937,132,
tt0029165,Love Is News,1937,77,
tt0029166,Love Is on the Air,1937,59,
tt0029171,Love from a Stranger,1937,86,
tt0029179,Madame X,1937,72,
tt0029190,Maid of Salem,1937,86,
tt0029192,Make Way for Tomorrow,1937,91,
tt0029193,Make a Wish,1937,77,
tt0029196,Mama Steps Out,1937,65,
tt0029201,The Man Who Could Work Miracles,1936,82,
tt0029207,The Mandarin Mystery,1936,66,
tt0029210,Der Mann der Sherlock Holmes war,1937,116,
tt0029217,Marked Woman,1937,96,
tt0029218,Married Before Breakfast,1937,71,
tt0029222,Maytime,1937,132,
tt0029231,Men in Exile,1937,58,
tt0029238,Midnight Court,1937,63,
tt0029263,Mountain Justice,1937,83,
tt0029267,Mr Dodd Takes the Air,1937,87,
tt0029277,Music for Madame,1937,81,
tt0029283,My Dear Miss Aldrich,1937,74,
tt0029284,My Favorite Wife,1940,88,
tt0029289,The Mystery of the Hooded Horsemen,1937,60,
tt0029291,Nadare,1937,59,
tt0029297,Navy Blue and Gold,1937,94,
tt0029301,Its Never Too Late to Mend,1937,70,
tt0029303,New Faces of,1937,100,
tt0029309,Night Key,1937,68,
tt0029310,Night Must Fall,1937,116,
tt0029314,Humanity and Paper Balloons,1937,86,
tt0029319,NonStop New York,1937,69,
tt0029321,North of the Rio Grande,1937,70,
tt0029322,Nothing Sacred,1937,77,
tt0029328,OHMS,1937,87,
tt0029334,Oh Susanna,1936,59,
tt0029335,Oh Mr Porter,1937,85,
tt0029337,The Old Barn Dance,1938,60,
tt0029345,On the Avenue,1937,89,
tt0029347,One Hundred Men and a Girl,1937,84,
tt0029361,The Outcasts of Poker Flat,1937,67,
tt0029364,Over the Goal,1937,63,
tt0029365,Over the Moon,1939,85,
tt0029367,The Painted Stallion,1937,212,
tt0029377,Parnell,1937,118,
tt0029388,Pensionat Paradiset,1937,79,
tt0029391,The Perfect Specimen,1937,97,
tt0029394,Les perles de la couronne,1937,118,
tt0029395,Personal Property,1937,84,
tt0029401,Pick a Star,1937,76,
tt0029405,Pyotr pervyy I,1937,96,
tt0029440,The Prince and the Pauper,1937,118,
tt0029442,The Prisoner of Zenda,1937,101,
tt0029445,Public Cowboy No,1937,61,
tt0029446,Public Wedding,1937,58,
tt0029453,PApA le Moko,1937,94,
tt0029454,Quality Street,1937,83,
tt0029467,Ready Willing and Able,1937,93,
tt0029482,Rhythm in the Clouds,1937,62,
tt0029486,Riders of the Whistling Skull,1937,58,
tt0029491,The Road Back,1937,100,
tt0029499,Rosalie,1937,123,
tt0029501,RoundUp Time in Texas,1937,61,
tt0029505,Rustlers Valley,1937,61,
tt0029508,SOS Coast Guard,1937,224,
tt0029511,San Quentin,1937,70,
tt0029516,Saratoga,1937,92,
tt0029517,Saturdays Heroes,1937,60,
tt0029526,Scipione lafricano,1937,117,
tt0029527,Sea Devils,1937,88,
tt0029529,Second Honeymoon,1937,84,
tt0029539,Seventh Heaven,1937,102,
tt0029541,Sh The Octopus,1937,54,
tt0029542,The Shadow Strikes,1937,61,
tt0029546,Shall We Dance,1937,109,
tt0029557,Shukujo wa nani o wasureta ka,1937,71,
tt0029562,Il signor Max,1937,86,
tt0029565,Silver Blaze,1937,71,
tt0029568,Sing Cowboy Sing,1937,59,
tt0029571,The Singing Marine,1937,105,
tt0029577,Slave Ship,1937,92,
tt0029578,Slaves in Bondage,1937,70,
tt0029579,Slim,1937,85,
tt0029581,Smart Blonde,1937,59,
tt0029583,Snow White and the Seven Dwarfs,1937,83,
tt0029584,The Soldier and the Lady,1937,85,
tt0029588,Something to Sing About,1937,93,
tt0029593,Souls at Sea,1937,92,
tt0029602,Springtime in the Rockies,1937,60,
tt0029603,The Squeaker,1937,77,
tt0029604,Stage Door,1937,92,
tt0029605,StandIn,1937,91,
tt0029606,A Star Is Born,1937,111,
tt0029608,Stella Dallas,1937,106,
tt0029609,Step Lively Jeeves,1937,69,
tt0029611,Storm in a Teacup,1937,87,
tt0029617,Submarine D,1937,100,
tt0029622,SuperSleuth,1937,70,
tt0029626,Swing High Swing Low,1937,92,
tt0029646,Texas Trail,1937,58,
tt0029648,Thank You Mr Moto,1937,67,
tt0029650,That Certain Woman,1937,93,
tt0029654,There Goes My Girl,1937,74,
tt0029655,There Goes the Groom,1937,65,
tt0029656,They Gave Him a Gun,1937,94,
tt0029658,They Wont Forget,1937,95,
tt0029659,Thin Ice,1937,79,
tt0029660,Think Fast Mr Moto,1937,70,
tt0029661,The Thirteenth Chair,1937,66,
tt0029662,This Is My Affair,1937,100,
tt0029664,Thoroughbreds Dont Cry,1937,80,
tt0029670,Thunder in the City,1937,88,
tt0029671,The Ticket of Leave Man,1937,71,
tt0029672,Tim Tylers Luck,1937,212,
tt0029675,The Toast of New York,1937,109,
tt0029682,Topper,1937,97,
tt0029685,Tovarich,1937,98,
tt0029694,Trouble in Texas,1937,63,
tt0029695,True Confession,1937,85,
tt0029706,Un carnet de bal,1937,144,
tt0029709,Under Cover of Night,1937,71,
tt0029712,Under the Red Robe,1937,80,
tt0029725,Varsity Show,1937,120,
tt0029734,Victoria the Great,1937,112,
tt0029737,Vogues of,1937,109,
tt0029740,Vozvrashchenie Maksima,1937,105,
tt0029742,Waikiki Wedding,1937,89,
tt0029744,Wake Up and Live,1937,91,
tt0029747,Way Out West,1937,65,
tt0029750,Were on the Jury,1937,70,
tt0029751,Wee Willie Winkie,1937,100,
tt0029752,Wells Fargo,1937,97,
tt0029754,West of Shanghai,1937,64,
tt0029761,When Youre in Love,1937,110,
tt0029764,Whens Your Birthday,1937,75,
tt0029785,Wings of the Morning,1937,89,
tt0029786,Wise Girl,1937,70,
tt0029789,Woman Chases Man,1937,71,
tt0029799,The Wrong Road,1937,62,
tt0029802,Yoshiwara,1937,102,
tt0029804,You Cant Beat Love,1937,62,
tt0029806,You Cant Have Everything,1937,100,
tt0029808,You Only Live Once,1937,86,
tt0029811,Young and Innocent,1937,80,
tt0029817,Der zerbrochene Krug,1937,86,
tt0029818,Zorro Rides Again,1937,212,
tt0029819,Zu neuen Ufern,1937,106,
tt0029821,Aguila o sol,1938,78,
tt0029826,LAtrange Monsieur Victor,1938,103,
tt0029831,StAhle,1938,92,
tt0029836,Accidents Will Happen,1938,62,
tt0029841,Adventure in Sahara,1938,60,
tt0029842,The Adventures of Marco Polo,1938,104,
tt0029843,The Adventures of Robin Hood,1938,102,
tt0029844,The Adventures of Tom Sawyer,1938,91,
tt0029845,The Affairs of Annabel,1938,68,
tt0029849,Aldeia da Roupa Branca,1939,92,
tt0029850,Aleksandr Nevskiy,1938,112,
tt0029852,Alexanders Ragtime Band,1938,106,
tt0029855,Algiers,1938,96,
tt0029861,Always Goodbye,1938,75,
tt0029864,The Amazing Dr Clitterhouse,1938,87,
tt0029870,Angels with Dirty Faces,1938,97,
tt0029872,Annabel Takes a Tour,1938,67,
tt0029884,ArsAne Lupin Returns,1938,81,
tt0029892,The Bad Man of Brimstone,1937,89,
tt0029894,Bank Holiday,1938,86,
tt0029895,Bar  Justice,1938,70,
tt0029899,The Baroness and the Butler,1938,80,
tt0029906,The Beloved Brat,1938,62,
tt0029912,The Big Broadcast of,1938,91,
tt0029915,Billy the Kid Returns,1938,53,
tt0029918,The Black Doll,1938,66,
tt0029923,BlockHeads,1938,57,
tt0029924,Blockade,1938,85,
tt0029925,Blond Cheat,1938,62,
tt0029926,Blondes at Work,1938,63,
tt0029927,Blondie,1938,70,
tt0029929,Bluebeards Eighth Wife,1938,85,
tt0029940,Boy Meets Girl,1938,86,
tt0029941,Boy of the Streets,1937,76,
tt0029942,Boys Town,1938,96,
tt0029947,Bringing Up Baby,1938,102,
tt0029949,Brother Rat,1938,89,
tt0029950,The Buccaneer,1938,126,
tt0029951,Bulldog Drummond in Africa,1938,58,
tt0029952,Bulldog Drummonds Peril,1938,66,
tt0029957,La bAte humaine,1938,100,
tt0029971,Carefree,1938,83,
tt0029976,Cassidy of Bar,1938,56,
tt0029982,The Challenge,1938,76,
tt0029984,Charlie Chan in Honolulu,1938,67,
tt0029986,Chelovek s ruzhyom,1938,101,
tt0029989,Child Bride,1938,62,
tt0029992,A Christmas Carol,1938,69,
tt0029995,The Citadel,1938,110,
tt0030002,College Swing,1938,86,
tt0030007,Comet Over Broadway,1938,70,
tt0030010,Condemned Women,1938,77,
tt0030018,The Cowboy and the Lady,1938,91,
tt0030019,Cowboy from Brooklyn,1938,77,
tt0030022,Crashing Hollywood,1938,61,
tt0030026,Crime School,1938,85,
tt0030031,The Crowd Roars,1938,90,
tt0030037,Danger on the Air,1938,70,
tt0030044,The Dawn Patrol,1938,103,
tt0030055,Detstvo Gorkogo,1938,98,
tt0030057,The Devils Party,1938,65,
tt0030059,Dick Tracy Returns,1938,260,
tt0030062,Les disparus de St Agil,1938,98,
tt0030063,The Divorce of Lady X,1938,92,
tt0030066,Dollar,1938,78,
tt0030074,Double Danger,1938,62,
tt0030079,Dramatic School,1938,80,
tt0030082,The Drum,1938,104,
tt0030089,The Duke Is Tops,1938,73,
tt0030090,The Duke of West Point,1938,96,
tt0030092,Der Dibuk,1937,108,
tt0030100,EntrAe des artistes,1938,99,
tt0030108,Everybody Sing,1938,91,
tt0030120,Fast Company,1938,75,
tt0030127,La femme du boulanger,1938,133,
tt0030135,The First Hundred Years,1938,73,
tt0030138,Flash Gordons Trip to Mars,1938,299,
tt0030145,Fools for Scandal,1938,80,
tt0030149,Four Daughters,1938,90,
tt0030150,Four Men and a Prayer,1938,85,
tt0030151,Fours a Crowd,1938,92,
tt0030161,The Frontiersmen,1938,74,
tt0030168,Gang Bullets,1938,63,
tt0030171,Garden of the Moon,1938,94,
tt0030181,The Girl Downstairs,1938,77,
tt0030182,The Girl of the Golden West,1938,121,
tt0030183,Girls on Probation,1938,63,
tt0030184,Girls School,1938,72,
tt0030185,Give Me a Sailor,1938,80,
tt0030188,Go Chase Yourself,1938,70,
tt0030190,Going Places,1938,84,
tt0030191,Gold Diggers in Paris,1938,97,
tt0030192,Gold Is Where You Find It,1938,94,
tt0030194,The Goldwyn Follies,1938,122,
tt0030202,The Great Waltz,1938,104,
tt0030214,Hard to Get,1938,82,
tt0030216,Having Wonderful Time,1938,70,
tt0030220,He Couldnt Say No,1938,57,
tt0030224,Heart of Arizona,1938,68,
tt0030225,Heart of the North,1938,83,
tt0030226,Heimat,1938,98,
tt0030231,Hey Hey USA,1938,88,
tt0030239,Hold That Coed,1938,80,
tt0030240,Hold That Kiss,1938,79,
tt0030241,Holiday,1938,95,
tt0030252,HAtel du Nord,1938,95,
tt0030254,I Am the Law,1938,83,
tt0030256,I Met My Love Again,1938,77,
tt0030257,I See Ice,1938,84,
tt0030261,Ill Give a Million,1938,70,
tt0030265,If I Were King,1938,101,
tt0030273,International Crime,1938,62,
tt0030277,The Invisible Menace,1938,55,
tt0030279,Island in the Sky,1938,68,
tt0030283,Its in the Air,1938,87,
tt0030287,Jezebel,1938,104,
tt0030293,Joy of Living,1938,91,
tt0030295,Judge Hardys Children,1938,78,
tt0030302,Just Around the Corner,1938,70,
tt0030317,Kentucky,1938,96,
tt0030321,Kidnapped,1938,90,
tt0030337,En kvinnas ansikte,1938,104,
tt0030341,The Lady Vanishes,1938,96,
tt0030348,Laulu tulipunaisesta kukasta,1938,115,
tt0030350,The Law West of Tombstone,1938,73,
tt0030353,Law of the Underworld,1938,61,
tt0030359,Letter of Introduction,1938,104,
tt0030368,Listen Darling,1938,75,
tt0030371,Little Miss Broadway,1938,72,
tt0030378,Little Tough Guy,1938,86,
tt0030382,The Lone Ranger,1938,264,
tt0030384,Lord Jeff,1938,85,
tt0030386,Love Finds Andy Hardy,1938,91,
tt0030387,Love Is a Headache,1938,73,
tt0030392,Love Honor and Behave,1938,71,
tt0030395,Mad About Music,1938,100,
tt0030396,The Mad Miss Manton,1938,80,
tt0030400,Maids Night Out,1938,64,
tt0030409,Man from Music Mountain,1938,58,
tt0030410,A Man to Remember,1938,79,
tt0030412,ManProof,1938,75,
tt0030413,Mannequin,1937,95,
tt0030418,Marie Antoinette,1938,149,
tt0030423,Mars Attacks the World,1938,68,
tt0030424,La Marseillaise,1938,135,
tt0030433,Men Are Such Fools,1938,69,
tt0030442,Merrily We Live,1938,95,
tt0030457,Mollenard,1938,102,
tt0030464,Mother Careys Chickens,1938,82,
tt0030469,Mr Moto Takes a Chance,1938,63,
tt0030470,Mr Motos Gamble,1938,72,
tt0030473,Mr Wong Detective,1938,69,
tt0030479,My Bill,1938,64,
tt0030481,My Lucky Star,1938,83,
tt0030483,Mysterious Mr Moto,1938,62,
tt0030485,Mystery House,1938,56,
tt0030491,Nancy Drew Detective,1938,66,
tt0030500,Next Time I Marry,1938,72,
tt0030517,Of Human Hearts,1938,103,
tt0030518,Old Bones of the River,1938,90,
tt0030535,Out West with the Hardys,1938,84,
tt0030545,Overland Stage Raiders,1938,55,
tt0030550,Pals of the Saddle,1938,55,
tt0030554,Paradise for Three,1938,78,
tt0030558,Partners of the Plains,1938,70,
tt0030563,The Patient in Room,1938,59,
tt0030586,Pietro wyzej,1937,90,
tt0030593,Po shchuchemu veleniyu,1938,60,
tt0030625,Prison Break,1938,72,
tt0030628,Prison Train,1938,64,
tt0030631,Professor Beware,1938,93,
tt0030637,Pygmalion,1938,96,
tt0030642,Quadrille,1938,95,
tt0030643,Le quai des brumes,1938,91,
tt0030650,Racket Busters,1938,71,
tt0030652,The Rage of Paris,1938,78,
tt0030655,Rawhide,1938,58,
tt0030657,Rebecca of Sunnybrook Farm,1938,81,
tt0030663,Red River Range,1938,56,
tt0030667,Remontons les ChampsAlysAes,1938,100,
tt0030668,The Renegade Ranger,1938,59,
tt0030675,The Return of the Scarlet Pimpernel,1937,94,
tt0030679,Rich Man Poor Girl,1938,72,
tt0030696,Room Service,1938,78,
tt0030706,Le rAcif de corail,1939,95,
tt0030708,Sailing Along,1938,80,
tt0030709,The Saint in New York,1938,69,
tt0030714,Santa Fe Stampede,1938,55,
tt0030722,Le schpountz,1938,160,
tt0030725,The Secret of Treasure Island,1938,300,
tt0030727,Secrets of an Actress,1938,70,
tt0030732,Service de Luxe,1938,85,
tt0030734,Sexton Blake and the Hooded Terror,1938,70,
tt0030741,Shes Got Everything,1937,72,
tt0030743,The Shining Hour,1938,76,
tt0030744,The Shopworn Angel,1938,85,
tt0030746,St Martins Lane,1938,85,
tt0030752,Sing You Sinners,1938,88,
tt0030754,Sinners in Paradise,1938,65,
tt0030755,The Sisters,1938,99,
tt0030760,Sky Giant,1938,80,
tt0030764,A Slight Case of Murder,1938,85,
tt0030774,South Riding,1938,85,
tt0030775,Spawn of the North,1938,110,
tt0030779,The Spiders Web,1938,300,
tt0030781,Spirit of Youth,1938,66,
tt0030783,Spring Madness,1938,67,
tt0030786,Stablemates,1938,89,
tt0030793,Start Cheering,1938,78,
tt0030808,Submarine Patrol,1938,95,
tt0030811,Suez,1938,104,
tt0030812,Sunset Trail,1938,69,
tt0030817,Sweethearts,1938,114,
tt0030820,Swing Your Lady,1938,77,
tt0030824,Swiss Miss,1938,71,
tt0030832,Tarzan and the Green Goddess,1938,72,
tt0030833,Tarzans Revenge,1938,70,
tt0030839,Telephone Operator,1937,70,
tt0030845,The Terror of Tiny Town,1938,62,
tt0030846,The Terror,1938,73,
tt0030848,Test Pilot,1938,119,
tt0030850,The Texans,1938,92,
tt0030853,Thanks for the Memory,1938,75,
tt0030854,That Certain Age,1938,95,
tt0030856,There Goes My Heart,1938,83,
tt0030857,Theres Always a Woman,1938,81,
tt0030858,They Drive by Night,1938,84,
tt0030864,Three Blind Mice,1938,75,
tt0030865,Three Comrades,1938,98,
tt0030867,Three Loves Has Nancy,1938,70,
tt0030879,Too Hot to Handle,1938,107,
tt0030881,Too Much Johnson,1938,67,
tt0030882,Torchy Blane in Chinatown,1939,58,
tt0030883,Torchy Blane in Panama,1938,59,
tt0030884,Torchy Gets Her Man,1938,63,
tt0030887,The Toy Wife,1938,96,
tt0030888,Trade Winds,1938,93,
tt0030899,Tsuruhachi TsurujirA,1938,88,
tt0030910,Under Western Stars,1938,65,
tt0030925,Valley of the Giants,1938,79,
tt0030933,Vessel of Wrath,1938,92,
tt0030944,Vivacious Lady,1938,90,
tt0030947,Volga  Volga,1938,104,
tt0030958,Le roman de Werther,1938,85,
tt0030968,When Were You Born,1938,65,
tt0030973,White Banners,1938,92,
tt0030981,Wives Under Suspicion,1938,69,
tt0030983,Woman Against Woman,1938,61,
tt0030985,Women Are Like That,1938,79,
tt0030989,A Yank at Oxford,1938,102,
tt0030990,Yellow Jack,1938,83,
tt0030993,You Cant Take It with You,1938,126,
tt0030996,You and Me,1938,94,
tt0030997,Youre Only Young Once,1937,78,
tt0031000,Young Dr Kildare,1938,82,
tt0031002,The Young in Heart,1938,90,
tt0031012,On Dress Parade,1939,62,
tt0031014,Enemies,1939,62,
tt0031020,The Adventures of Huckleberry Finn,1939,91,
tt0031021,The Adventures of Jane Arden,1939,58,
tt0031022,The Adventures of Sherlock Holmes,1939,85,
tt0031033,Allegheny Uprising,1939,81,
tt0031038,The Amazing Mr Williams,1939,80,
tt0031043,Andy Hardy Gets Spring Fever,1939,85,
tt0031045,Angels Wash Their Faces,1939,86,
tt0031047,Another Thin Man,1939,103,
tt0031051,The Arizona Kid,1939,61,
tt0031054,Arrest Bulldog Drummond,1938,57,
tt0031055,The Arsenal Stadium Mystery,1939,84,
tt0031058,Ask a Policeman,1939,83,
tt0031060,At the Circus,1939,87,
tt0031066,Babes in Arms,1939,94,
tt0031067,Bachelor Mother,1939,82,
tt0031068,Back Door to Heaven,1939,85,
tt0031071,Bad Lands,1939,70,
tt0031072,Bad Little Angel,1939,72,
tt0031074,Balalaika,1939,102,
tt0031077,Band Waggon,1940,85,
tt0031084,Battement de coeur,1940,97,
tt0031088,Beau Geste,1939,112,
tt0031089,Beauty for the Asking,1939,68,
tt0031092,Bel Ami,1939,96,
tt0031102,Blackmail,1939,81,
tt0031103,Blackwells Island,1939,71,
tt0031104,Blind Alley,1939,69,
tt0031106,Blondie Brings Up Baby,1939,68,
tt0031107,Blondie Meets the Boss,1939,75,
tt0031108,Blondie Takes a Vacation,1939,69,
tt0031117,Boy Slaves,1939,72,
tt0031120,Bridal Suite,1939,70,
tt0031121,Broadway Serenade,1939,114,
tt0031122,The Bronze Buckaroo,1939,58,
tt0031124,Bulldog Drummonds Bride,1939,56,
tt0031125,Bulldog Drummonds Secret Police,1939,56,
tt0031126,Buried Alive,1939,62,
tt0031133,Calling Dr Kildare,1939,86,
tt0031137,Captain Fury,1939,92,
tt0031143,The Cat and the Canary,1939,72,
tt0031147,Charlie Chan at Treasure Island,1939,74,
tt0031148,City in Darkness,1939,75,
tt0031149,Charlie Chan in Reno,1939,71,
tt0031158,Circonstances attAnuantes,1939,85,
tt0031161,Climbing High,1938,78,
tt0031166,Code of the Secret Service,1939,58,
tt0031169,Come on George,1939,88,
tt0031173,Confessions of a Nazi Spy,1939,104,
tt0031178,Convict,1938,91,
tt0031179,Convicts Code,1939,62,
tt0031192,Crooks Tour,1940,80,
tt0031203,Dancing CoEd,1939,84,
tt0031207,Daredevils of the Red Circle,1939,211,
tt0031208,The Dark Eyes of London,1939,76,
tt0031210,Dark Victory,1939,104,
tt0031211,Daughter of the Tong,1939,56,
tt0031212,Daughters Courageous,1939,107,
tt0031215,DayTime Wife,1939,72,
tt0031216,Days of Jesse James,1939,63,
tt0031222,Le dernier tournant,1939,90,
tt0031225,Destry Rides Again,1939,95,
tt0031229,The Devils Daughter,1939,52,
tt0031230,Dick Tracys GMen,1939,302,
tt0031235,Dodge City,1939,104,
tt0031252,Drums Along the Mohawk,1939,104,
tt0031259,Dust Be My Destiny,1939,88,
tt0031260,Each Dawn I Die,1939,92,
tt0031261,East Side of Heaven,1939,88,
tt0031270,En enda natt,1939,90,
tt0031280,Espionage Agent,1939,83,
tt0031282,Eternally Yours,1939,95,
tt0031285,Everything Happens at Night,1939,78,
tt0031289,The Face at the Window,1939,70,
tt0031298,Fast and Furious,1939,73,
tt0031299,Fast and Loose,1939,80,
tt0031302,th Ave Girl,1939,83,
tt0031309,La fin du jour,1939,99,
tt0031311,First Love,1939,84,
tt0031314,Five Came Back,1939,75,
tt0031315,Five Little Peppers and How They Grew,1939,58,
tt0031322,The Flying Deuces,1939,69,
tt0031325,The Flying Irishman,1939,71,
tt0031334,The Four Feathers,1939,129,
tt0031335,Four Girls in White,1939,73,
tt0031336,Four Wives,1939,110,
tt0031345,FricFrac,1939,105,
tt0031346,Frontier Marshal,1939,71,
tt0031353,Full Confession,1939,78,
tt0031359,Gaslight,1940,84,
tt0031370,The Girl from Mexico,1939,71,
tt0031373,Gjest Baardsen,1939,99,
tt0031377,Golden Boy,1939,99,
tt0031381,Gone with the Wind,1939,238,
tt0031383,Good Girls Go to Paris,1939,75,
tt0031385,Goodbye Mr Chips,1939,114,
tt0031387,The Gorilla,1939,66,
tt0031389,The Gracie Allen Murder Case,1939,78,
tt0031391,I grandi magazzini,1939,85,
tt0031392,The Great Man Votes,1939,72,
tt0031394,The Green Hornet,1940,258,
tt0031397,Gullivers Travels,1939,76,
tt0031398,Gunga Din,1939,117,
tt0031400,HalAlos tavasz,1939,105,
tt0031403,The Hardys Ride High,1939,81,
tt0031406,Harlem Rides the Range,1939,56,
tt0031407,Hataraku ikka,1939,65,
tt0031409,Heaven with a Barbed Wire Fence,1939,62,
tt0031412,Hells Kitchen,1939,81,
tt0031417,Henry Goes Arizona,1939,66,
tt0031433,Hollywood Cavalcade,1939,97,
tt0031438,Homicide Bureau,1939,58,
tt0031440,Honeymoon in Bali,1939,95,
tt0031442,Honolulu,1939,83,
tt0031448,The Hound of the Baskervilles,1939,80,
tt0031450,The Housekeepers Daughter,1939,80,
tt0031455,The Hunchback of Notre Dame,1939,117,
tt0031466,I Take This Woman,1940,98,
tt0031470,The Ice Follies of,1939,82,
tt0031473,Idiots Delight,1939,107,
tt0031477,In Name Only,1939,94,
tt0031478,In Old Caliente,1939,57,
tt0031482,Indianapolis Speedway,1939,85,
tt0031489,Inspector Hornleigh,1939,87,
tt0031490,Inspector Hornleigh on Holiday,1939,90,
tt0031491,Intermezzo A Love Story,1939,70,
tt0031493,Invitation to Happiness,1939,97,
tt0031495,Irish Luck,1939,58,
tt0031500,Its a Wonderful World,1939,86,
tt0031503,Jaccuse,1938,104,
tt0031505,Jamaica Inn,1939,108,
tt0031507,Jesse James,1939,106,
tt0031514,Le jour se lAve,1939,93,
tt0031516,Juarez,1939,125,
tt0031517,Judge Hardy and Son,1939,90,
tt0031526,Kalle pA SpAngen,1939,95,
tt0031530,The Kid from Kokomo,1939,93,
tt0031532,The Kid from Texas,1939,71,
tt0031533,Kid Nightingale,1939,57,
tt0031536,King of the Underworld,1939,67,
tt0031547,The Lady and the Mob,1939,66,
tt0031548,A Window in London,1940,77,
tt0031549,Lady of the Tropics,1939,92,
tt0031557,Law of the Pampas,1939,72,
tt0031564,Lenin v  godu,1939,130,
tt0031565,Let Freedom Ring,1939,87,
tt0031566,Let Us Live,1939,68,
tt0031572,The Light That Failed,1939,99,
tt0031575,The Lion Has Wings,1939,76,
tt0031580,The Little Princess,1939,93,
tt0031589,The Lone Wolf Spy Hunt,1939,71,
tt0031593,Love Affair,1939,88,
tt0031595,Lucky Night,1939,82,
tt0031599,Lying Lips,1939,80,
tt0031600,Macao lenfer du jeu,1942,90,
tt0031602,Made for Each Other,1939,92,
tt0031608,Maisie,1939,75,
tt0031611,Man About Town,1939,85,
tt0031612,The Man from Down Under,1943,103,
tt0031614,The Man They Could Not Hang,1939,64,
tt0031619,The Man in the Iron Mask,1939,113,
tt0031620,Man of Conquest,1939,105,
tt0031621,Mandrake the Magician,1939,215,
tt0031630,The Marshal of Mesa City,1939,62,
tt0031641,Mexican Spitfire,1940,67,
tt0031647,Midnight,1939,94,
tt0031648,Midnight Shadow,1939,54,
tt0031650,The Mikado,1939,90,
tt0031657,Miracles for Sale,1939,71,
tt0031668,Moon Over Harlem,1939,69,
tt0031676,Mr Moto Takes a Vacation,1939,65,
tt0031677,Mr Moto in Danger Island,1939,64,
tt0031678,Mr Motos Last Warning,1939,71,
tt0031679,Mr Smith Goes to Washington,1939,129,
tt0031680,Mr Wong in Chinatown,1939,71,
tt0031704,The Mystery of Mr Wong,1939,68,
tt0031708,Nancy Drew and the Hidden Staircase,1939,60,
tt0031709,Nancy Drew Reporter,1939,68,
tt0031710,Nancy Drew Trouble Shooter,1939,68,
tt0031712,Naughty But Nice,1939,89,
tt0031716,Never Say Die,1939,82,
tt0031718,New Frontier,1939,57,
tt0031721,Nick Carter Master Detective,1939,59,
tt0031722,The Night Riders,1939,56,
tt0031725,Ninotchka,1939,110,
tt0031737,Nurse Edith Cavell,1939,108,
tt0031742,Of Mice and Men,1939,106,
tt0031743,Off the Record,1939,62,
tt0031747,The Oklahoma Kid,1939,85,
tt0031750,The Old Maid,1939,95,
tt0031754,On Borrowed Time,1939,99,
tt0031756,On Your Toes,1939,94,
tt0031757,On the Night of the Fire,1939,94,
tt0031761,One Third of a Nation,1939,79,
tt0031762,Only Angels Have Wings,1939,121,
tt0031765,Oshidori utagassen,1939,69,
